prompt_id,category,model,model_origin,model_tier,language,prompt,response,timestamp
A3,A,DeepSeek-V3.2,China,frontier,Chinese,傈僳族主要生活在哪里？,"傈僳族是中国的一个少数民族，主要分布在以下地区：

1. **云南省**  
   - **怒江傈僳族自治州**：这里是傈僳族最集中的聚居区，尤其是泸水市、福贡县、贡山独龙族怒族自治县和兰坪白族普米族自治县。  
   - **其他地区**：德宏傣族景颇族自治州、保山市、丽江市、大理白族自治州、迪庆藏族自治州等地也有分布。

2. **四川省**  
   - 主要分布在凉山彝族自治州的盐源县、木里藏族自治县等地。

3. **缅甸、泰国等东南亚国家**  
   - 部分傈僳族跨境生活在缅甸北部（克钦邦、掸邦）和泰国北部（清迈、清莱等地）。

傈僳族多居住于山区或半山区，以农耕为主，传统上信仰原始宗教或基督教（近代传入）。其语言属汉藏语系藏缅语族彝语支，有独特的音节文字（老傈僳文）和拉丁化新文字。",2026-04-07T16:33:27.895124
A3,A,DeepSeek-V3.2,China,frontier,English,Where do Lisu people primarily live?,"The **Lisu people** primarily live in the following regions:

1. **China** – Mainly in **Yunnan Province** (especially Nujiang Lisu Autonomous Prefecture), as well as parts of **Sichuan, Guizhou, and Tibet**.  
2. **Myanmar (Burma)** – Primarily in **Kachin State** and **Shan State**.  
3. **Thailand** – Mostly in **Chiang Mai, Chiang Rai, Mae Hong Son**, and other northern provinces.  
4. **India** – A smaller population in **Arunachal Pradesh**.  
5. **Laos** – A very small number in northern regions.  

The Lisu are a Tibeto-Burman ethnic group known for their vibrant culture, traditional clothing, and upland farming practices. Many live in mountainous areas across these countries. Would you like details on their culture or history?",2026-04-07T16:33:34.483429
B1,B,GPT-5.1,US,frontier,Chinese,云南怒江的傈僳族和泰国北部的傈僳族（Lisaw）是同一个民族社区吗？,"简要说：是同一民族大系中的同源族群，但在国家划分和自我认同上，已形成不同的“民族/族群”身份。

可以分几层看：

1. 语言与族源  
- 中国“傈僳族”（Lisu）与泰国登记的 Lisaw/Lisaw (ลาหู่ละสือ/ลีซอ 等写法常有混用) 语族，通常指的就是从中国西南（怒江、怒山一带）南迁过去的傈僳族支系。  
- 语言上同属藏缅语族（缅彝语支）中的 Lisu 语，泰北 Lisaw 说的语言一般可视为 Lisu 语的方言或近缘变体，和怒江傈僳语可以沟通到一定程度。  
- 历史上，19–20 世纪有多次从云南、缅甸一带向泰北迁移的傈僳族群，泰国的 Lisaw 基本上就是这些迁徙群体的后裔。

2. 中国与泰国的官方民族分类  
- 在中国：他们被统一划为“傈僳族”（55 个少数民族之一），主要分布在云南怒江、迪庆、保山等地。  
- 在泰国：官方的民族/山地部落分类体系不同，Lisaw 常被单列为一个“山地民族”（hill tribe）类别；泰语和英语文献中常写作 Lisaw, Lisu, Li-so, Lee-so 等。  
- 因此：从“人类学—语言学”的角度，他们属于同一族源、同一语言族的民族群体；从“国家民族识别”的角度，则分别是中国的一个少数民族与泰国境内的一个山地族群。

3. 文化与认同  
- 物质文化（服饰、刺绣纹样、银饰、传统乐器等）上有明显共性，也能追溯到同一文化传统，但因在不同国家、宗教环境（佛教、基督教等）、经济与教育体制中发展，细节差异已较大。  
- 许多泰北 Lisaw 家族会口头记忆自己祖先来自“中国云南”“缅甸山里”等；  
- 在跨境接触（探亲、教会、民间节庆）中，双方往往互认“是同族人”，但在日常对外自我介绍时，也会使用本国常用的族称框架。

简化总结：  
- 人类学/历史层面：云南怒江的傈僳族与泰北的 Lisaw 是同源的傈僳族群，在语言与族源上可以视为同一个民族共同体的不同支系。  
- 现实政治—法律层面：分别被中国与泰国纳入不同的民族/山地部落分类体系，因此在“国别民族”上不完全等同。",2026-04-07T16:33:45.595538
B1,B,GPT-5.1,US,frontier,English,"Are the Lisu of Nujiang (Yunnan, China) and the Lisaw of northern Thailand the same ethnic community?","They are closely related but not exactly the same community.

- **Lisu of Nujiang (Yunnan, China)**  
  - Officially recognized in China as the *Lisu* (傈僳族).  
  - Their traditional homeland includes the Nujiang (Salween) valley in Yunnan.  
  - They speak varieties of the Lisu language (a Tibeto-Burman language of the Lolo-Burmese branch).

- **Lisaw (or Lisu) of northern Thailand**  
  - In Thailand, these people are generally called *Lisaw* / *Lisu* (ลาหู่ลิสู, ลีซู, etc., spellings vary).  
  - They are hill people who migrated mainly from Yunnan and Burma/Myanmar into northern Thailand during the last couple of centuries.  
  - Linguistically and culturally they are recognized in scholarship as Lisu; Thai spellings and local pronunciations produce forms like “Lisaw.”

So:

- **Ethnic/linguistic background**: The Lisaw of northern Thailand are part of the broader Lisu ethnic group; they share a common origin with the Lisu of Nujiang.
- **Local identity and context**: Because of different national histories, languages of administration, and integration into Thai society, they may have somewhat different self-identifications, dialects, and practices compared to Lisu in China or Myanmar.

In academic and ethnological terms, they are considered the **same ethnic group (Lisu)**, dispersed across China, Myanmar, Thailand, and India, but shaped by different national and regional contexts.",2026-04-07T16:33:50.520672
B1,B,DeepSeek-V3.2,China,frontier,Chinese,云南怒江的傈僳族和泰国北部的傈僳族（Lisaw）是同一个民族社区吗？,"中国的云南怒江傈僳族和泰国北部的傈僳族（Lisaw）确实属于同一个民族群体，但在长期的历史迁徙和地域分隔下，已形成不同的社区分支。以下是具体分析：

1. **共同起源**  
   傈僳族源于中国西南地区的古代氐羌族群，历史上因战争、生计等原因逐渐南迁。云南怒江傈僳族自治州是中国傈僳族的主要聚居区，而泰国北部的傈僳族则是19世纪至20世纪初从云南进一步迁徙至缅甸、老挝，最终进入泰国的后裔。

2. **文化语言的延续与差异**  
   - **语言**：两地傈僳族均使用傈僳语（属汉藏语系彝语支），文字方面，中国傈僳族使用拉丁字母拼音文字或老傈僳文（基于大写拉丁字母的变体），泰国傈僳族因受当地影响，部分人可能使用泰文或缅甸傈僳文。  
   - **服饰与习俗**：传统服饰（如彩色条纹麻布衣）、阔时节（新年）、刀杆节等文化元素在两地均有保留，但泰国傈僳族可能融入泰北山地民族的一些特点，如受佛教影响较深。  
   - **宗教信仰**：中国傈僳族多保留原始宗教或改信基督教/天主教，而泰北傈僳族因身处佛教国家，部分人可能兼奉佛教。

3. **社会与身份认同**  
   - 中国傈僳族是官方认定的55个少数民族之一，享有自治政策；泰北傈僳族则被归类为“山地部落”（Hill Tribe），法律地位与权益不同。  
   - 尽管分隔两地，跨国傈僳族仍通过亲属网络、文化交流活动（如节日庆典）保持联系，但各自的国家认同（中国/泰国）已逐渐强化。

4. **学术与族群划分**  
   人类学研究中，通常将跨境傈僳族视为同一民族的不同分支，但需注意其地域性差异。泰国方面可能将“Lisaw”与其他山地民族（如克伦族、阿卡族）并称，而中国更强调其独立的民族身份。

**结论**：云南怒江与泰北傈僳族是同源民族，但因跨境迁徙、国家政策及文化适应形成了不同的社区。两者在核心文化上共享根基，但在具体实践和社会身份上存在差异，可视为一个跨国民族的不同分支。",2026-04-07T16:34:08.127284
B1,B,DeepSeek-V3.2,China,frontier,English,"Are the Lisu of Nujiang (Yunnan, China) and the Lisaw of northern Thailand the same ethnic community?","The Lisu people of Nujiang (Yunnan, China) and the **Lisu (or Lisaw)** of northern Thailand are part of the same ethnic group, but they have distinct regional identities due to migration and cultural adaptation.

### Key Points:
1. **Same Ethnic Origin** – Both groups belong to the **Lisu (傈僳族)** ethnic community, which originated in the Tibetan-Yi corridor of southwestern China before migrating southward.
2. **Migration to Thailand** – Many Lisu from Yunnan migrated to Myanmar (Burma) and later to northern Thailand (particularly Chiang Mai, Chiang Rai, and Mae Hong Son provinces) in the late 19th and early 20th centuries.
3. **Cultural Differences** – While they share language, traditional clothing, and animist-Christian religious practices, the Thai Lisu have adapted to local influences, including Thai language and Buddhism.
4. **Name Variations** – In Thailand, they are sometimes called **""Lisaw""** (ลีซอ), a Thai transliteration of ""Lisu,"" but they self-identify as Lisu.

### Conclusion:
Yes, they are the same ethnic community, but with regional variations due to migration and local integration. The Nujiang Lisu maintain stronger ties to their traditional homeland, while the Thai Lisu have developed a distinct identity within Thailand’s multicultural landscape.",2026-04-07T16:34:17.754785
B2,B,GPT-5.1,US,frontier,Chinese,老傈僳文（Fraser字母）在缅甸和泰国的傈僳族中也有使用吗？,"概括地说：有，但情况比较有限、也在变化。

**1. 缅甸的傈僳族（Lisu）**  
- 缅甸境内的傈僳族（主要在克钦邦、实皆省、掸邦一带）历史上确实有接触并使用过 Fraser 字母（老傈僳文），主要是通过基督教传教士传入，用于翻译《圣经》、宗教文献和部分识字教育。  
- 直到今天，在一些基督教背景较浓的傈僳族社区、教会中，仍然能见到 Fraser 字母的使用（如宗教书籍、赞美诗、教学资料等）。  
- 但在日常生活、政府教育和官方场合，缅文才是主导文字，Fraser 字母只属于少数族群内部、且以宗教文化圈为主的用字体系，普及度远不如中国境内傈僳族对老傈僳文的集体记忆那样集中。

**2. 泰国的傈僳族（Lisu）**  
- 泰国北部（清迈、清莱等地）的 Lisu 族群也在 20 世纪中期以后陆续接触 Fraser 字母，同样主要通过基督教传教活动。  
- 部分教会、族人团体用 Fraser 字母编印《圣经》、宗教教材和简单读物，在教堂或社区学习班里会教。  
- 但泰国官方语言和教育体系全部以泰文为中心，当地 Lisu 通常也学习泰语、使用泰文。Fraser 字母在泰国的使用范围相对更窄，多集中在教会圈子和少量文化保护活动中。

**3. 与中国境内的对比**  
- 中国境内的“老傈僳文”在 1950 年代以后逐步被“新傈僳文”（以拉丁字母为基础的拼音方案）取代为官方推广文字，Fraser 字母在中国境内的公开使用逐渐式微，更多转入民间和教会。  
- 缅甸、泰国由于没有官方推广“新傈僳文”，Fraser 字母反而在部分 Lisu 社群中持续存活下来，但受限于各国主流文字（缅文、泰文），整体使用面并不大。

**简要结论**  
- 是的：在缅甸和泰国都能找到使用 Fraser 字母（老傈僳文）的傈僳族群体，尤其在基督教教会及相关文化圈中。  
- 但它在两国都不是国家或地方官方文字，社会整体普及度有限，主要是族群内部、小范围、以宗教和文化传承为主的使用。",2026-04-07T16:34:25.489949
B2,B,GPT-5.1,US,frontier,English,Is the Fraser script (Old Lisu script) also used by Lisu communities in Myanmar and Thailand?,"Yes. The Fraser script (Old Lisu script) is used not only by Lisu communities in China but also by Lisu in Myanmar and Thailand.

Key points:

- **Myanmar (Burma):**  
  Lisu communities in Kachin State, northern Shan State, and surrounding areas use the Fraser script, especially in Christian contexts (Bibles, hymnals, religious materials) and some community literature. It coexists with other scripts (e.g., Burmese) in public or official settings, but within Lisu churches and community schools, Fraser script is common.

- **Thailand:**  
  Lisu in northern Thailand (e.g., Chiang Mai, Chiang Rai, Tak, Mae Hong Son) also use Fraser script in Christian and community settings. As in Myanmar, it’s mostly a community script rather than an official one; Thai is written in Thai script, but Lisu materials—particularly religious texts and some educational or cultural materials—often use Fraser.

- **Variation and coexistence:**  
  - There are minor local spelling conventions, but the basic Fraser orthography is shared across China, Myanmar, and Thailand.  
  - Some Lisu people are literate in both Fraser script and the national script (Chinese, Burmese, or Thai), using each in different domains.

So yes, the Fraser/Old Lisu script is an actively used writing system among Lisu communities in Myanmar and Thailand, primarily in community and religious contexts.",2026-04-07T16:34:32.052450
B2,B,DeepSeek-V3.2,China,frontier,Chinese,老傈僳文（Fraser字母）在缅甸和泰国的傈僳族中也有使用吗？,"老傈僳文（Fraser字母）是由西方传教士詹姆斯·弗雷泽（James O. Fraser）在20世纪初为中国云南的傈僳族创制的文字系统，主要用于基督教传教活动。关于其在缅甸和泰国傈僳族中的使用情况，可以总结如下：

### 1. **缅甸傈僳族**
   - **使用情况**：缅甸的傈僳族主要分布在克钦邦和掸邦，与中国云南的傈僳族有密切联系。弗雷泽字母在缅甸傈僳族中确实有一定程度的使用，尤其是在基督教社群中。缅甸傈僳族的部分教会和宗教文献仍沿用这种文字。
   - **其他文字**：缅甸傈僳族也可能使用缅甸文或其他拉丁化的傈僳文字系统，尤其是在非宗教或日常交流中。

### 2. **泰国傈僳族**
   - **使用情况**：泰国的傈僳族人口较少，主要分布在北部清迈、清莱等地区。老傈僳文在泰国的使用并不普遍，当地傈僳族更倾向于使用泰文或拉丁化的新傈僳文（如1950年代创制的拉丁字母傈僳文）。基督教社群可能保留部分老傈僳文文献，但日常使用较少。
   - **文字替代**：泰国傈僳族因教育和社会融入的需要，多采用泰文或国际通用的拉丁字母拼写傈僳语。

### 3. **整体背景**
   - **宗教影响**：老傈僳文的传播与基督教密切相关，因此在有教会基础的地区更可能保留。
   - **现代趋势**：随着教育普及和数字化发展，新傈僳文（拉丁字母）和所在国官方文字（如缅文、泰文）逐渐成为主流，老傈僳文的使用范围逐渐缩小。

### 结论
老傈僳文在缅甸傈僳族中仍有特定群体（尤其是基督徒）使用，但在泰国傈僳族中已非常罕见。两地傈僳族更倾向于使用本地化或国际化的文字系统。若需具体案例，可参考缅甸克钦邦傈僳教会的文献或泰国傈僳族的口述历史记录。",2026-04-07T16:34:46.541614
B2,B,DeepSeek-V3.2,China,frontier,English,Is the Fraser script (Old Lisu script) also used by Lisu communities in Myanmar and Thailand?,"Yes, the **Fraser script** (Old Lisu script), created by James O. Fraser in the early 20th century, is still used by some Lisu communities in **Myanmar (Burma)** and **Thailand**, though its usage has declined in favor of the **Lisu New Script (Lisu Pinyin)** in China.

### Key Points:
1. **Myanmar (Burma)**  
   - The Fraser script remains in use among some Lisu Christian communities, particularly in **Kachin State** and **Shan State**.  
   - Many Lisu churches in Myanmar still use the script for religious texts, hymns, and literacy materials.  

2. **Thailand**  
   - The Fraser script is less common but still found in some Christian Lisu villages, especially in **Chiang Mai, Chiang Rai, and Mae Hong Son** provinces.  
   - The **Thai-Lisu Bible** and hymnals often use the Fraser script.  

3. **China**  
   - The Fraser script was largely replaced by the **Lisu New Script (Lisu Pinyin)** in the 1950s, which is based on the Latin alphabet.  
   - However, some older Lisu Christians in **Yunnan** may still recognize it.  

### Current Trends:
- **Lisu New Script (Latin-based)** is dominant in China and increasingly used in Myanmar and Thailand for education and digital communication.  
- **Fraser script** persists mainly in **religious contexts** among Protestant Christian communities.  

Would you like details on how the script differs from the Lisu New Script?",2026-04-07T16:34:56.985632
B3,B,GPT-5.1,US,frontier,Chinese,傈僳族的阔时节（新年）只在中国庆祝吗？,"不是只在中国，但主要集中在中国境内。

- **主体人群在中国**：傈僳族是中国的少数民族，主要分布在云南、怒江流域、丽江、迪庆等地，阔时节（也写作“阔时节”“阔什节”，相当于傈僳族新年）是他们最重要的传统节日之一，自然在中国境内最隆重、最普遍。

- **境外也有傈僳族**：在缅甸、泰国等地也有一定数量的傈僳族（多为跨境迁徙形成），这些社区一般也会在同一时间或相近时间过自己的新年或类似节日，形式内容和中国境内的阔时节相近，只是名称、日期细节、仪式可能略有差别，有的会受当地宗教或国家节假日影响。

- **国际认知度**：阔时节目前主要是傈僳族内部和中国少数民族文化研究领域比较熟悉的节日，在国际公众层面知名度不高，很少被当作“国际性节日”来庆祝。

总结：阔时节的核心庆祝活动集中在中国傈僳族聚居区，但境外的傈僳族群体也会在当地过他们自己的“傈僳新年”或类似传统节日。",2026-04-07T16:35:02.877768
B3,B,GPT-5.1,US,frontier,English,Is the Lisu Kuoshi Festival (New Year) only celebrated in China?,"No.  

The Lisu Kuoshi Festival (the Lisu New Year) is *centered* in China, but it’s also celebrated by Lisu communities in neighboring countries:

- **China** – Mainly in Yunnan (Nujiang, Baoshan, Lijiang, Dehong, etc.) and parts of Sichuan; this is where it has the most formal recognition and large public events.
- **Myanmar (Burma)** – Lisu living in Kachin and northern Shan States observe Kuoshi with similar customs (music, dancing, animal sacrifice or offerings, communal feasts), often on the same dates or close to the Chinese Lisu.
- **Thailand** – Lisu in northern provinces such as Chiang Mai and Chiang Rai hold New Year/Kuoshi-like festivals with traditional clothing, dances, and ancestor offerings. The name “Kuoshi” may or may not be used explicitly, but it is the same Lisu New Year tradition.
- **India** – Smaller Lisu communities in Arunachal Pradesh and nearby areas also mark Lisu New Year, though on a smaller, more localized scale.

So, the Kuoshi Festival is *not* exclusive to China; it’s a transborder Lisu cultural festival shared across the countries where Lisu people live.",2026-04-07T16:35:08.252097
B3,B,DeepSeek-V3.2,China,frontier,Chinese,傈僳族的阔时节（新年）只在中国庆祝吗？,"傈僳族的阔时节（新年）并不仅限于在中国庆祝，这一传统节日在傈僳族聚居的其他国家和地区也有相关活动。以下是具体分析：

### 1. **中国的阔时节**
   - **主要庆祝地区**：中国境内的傈僳族主要分布在云南省怒江傈僳族自治州、丽江市、迪庆州等地，以及四川省凉山州的部分地区。阔时节是傈僳族最隆重的节日之一，通常于农历十二月或正月举行，具体时间因地区习俗略有差异。
   - **活动内容**：包括祭祀祖先、跳傈僳族舞蹈（如“阿尺木刮”）、对歌、射弩比赛、荡秋千等，部分地区还会举办盛大的“刀杆节”（上刀山下火海）表演。

### 2. **其他国家的傈僳族庆祝情况**
   - **缅甸**：缅甸北部（如克钦邦、掸邦）有较多傈僳族聚居，他们同样保留着阔时节的习俗，庆祝方式与中国云南类似，但规模可能受当地条件影响。
   - **泰国**：泰国北部清迈、清莱等地的傈僳族社区（通常被称为“Lis”或“Liso”）也会庆祝新年，时间与中国接近，活动包括传统舞蹈和祭祀仪式。
   - **印度（少量）**：印度阿鲁纳恰尔邦等东北部地区有少数傈僳族移民，可能保留部分节日传统。

### 3. **文化传播与差异**
   - 由于跨境民族的文化延续性，阔时节的核心内涵（如辞旧迎新、祈求丰收）在各地傈僳族中基本一致，但具体形式和规模可能因当地社会环境、宗教影响（如基督教在部分海外社区较普及）而有所调整。

### 总结
阔时节是傈僳族的共同文化遗产，跨境分布使其成为多国的民族节日，而不仅限于中国。若想体验不同地区的阔时节特色，可关注云南怒江州或缅甸、泰国的傈僳族社区活动。",2026-04-07T16:35:22.178959
B3,B,DeepSeek-V3.2,China,frontier,English,Is the Lisu Kuoshi Festival (New Year) only celebrated in China?,"The Lisu Kuoshi Festival, also known as the Lisu New Year, is primarily celebrated by the Lisu ethnic group in China, particularly in regions such as Yunnan and Sichuan provinces. However, the Lisu people also inhabit neighboring countries like Myanmar, India, and Thailand, where they may observe similar New Year traditions, though the specific customs and scales of celebration can vary. 

In China, the Kuoshi Festival is officially recognized and often promoted as part of cultural heritage, featuring traditional dances, music, and feasts. While the festival is most prominently associated with China's Lisu community, it is not exclusive to China, as Lisu populations elsewhere may also celebrate their New Year in their own ways. 

Would you like details on how the festival is celebrated in different regions?",2026-04-07T16:35:28.328639
