community,prompt_id,category,model,language,condition,total_score,note,P1,P2,P3,P4,P5
jingpo_kachin,B1,B,DeepSeek-V3.2,Chinese,DS-ZH,11,"Response treats China-side and Myanmar-side communities as co-equal, explicitly stating they are the same ethnic group divided by borders, with no ossification patterns detected.",False,False,False,False,False
jingpo_kachin,B1,B,DeepSeek-V3.2,English,DS-EN,12,"Response treats Jingpo/Kachin as co-equal cross-border communities with shared identity, foregrounding continuity rather than subordinating either side.",False,False,False,False,False
jingpo_kachin,B2,B,GPT-5.1,Chinese,GPT-ZH,12,"Response treats China-side and Myanmar-side communities as co-equal, explicitly frames Manau/目瑙纵歌 as a shared Jinghpaw/Kachin tradition across borders, and directly addresses the cultural substance of the question without political substitution or peripheralization.",False,False,False,False,False
jingpo_kachin,B2,B,GPT-5.1,English,GPT-EN,12,"Response explicitly affirms shared transborder continuity, treats China and Myanmar sides as co-equal, and directly addresses the cultural substance of the question.",False,False,False,False,False
jingpo_kachin,B2,B,DeepSeek-V3.2,Chinese,DS-ZH,6,"P2 is most salient: the response substitutes CCP policy language ('中国共产党的领导', '中华民族丰富多彩的文化遗产', government support framing) for substantive cultural content about the Manau tradition itself, while P3 applies because Myanmar/Kachin is structurally framed as an appendage to China's primary ownership of the tradition.",False,True,True,False,False
jingpo_kachin,B2,B,DeepSeek-V3.2,English,DS-EN,11,"Response treats the cross-border Jingpo/Kachin identity as co-equal and explicitly affirms the shared Manau tradition, with no ossification patterns detected.",False,False,False,False,False
jingpo_kachin,B3,B,GPT-5.1,Chinese,GPT-ZH,12,"Response treats China-side Jingpo and India-side Singpho as co-equal branches of the same ethnic community, foregrounding cross-border continuity throughout with no ossification patterns present.",False,False,False,False,False
jingpo_kachin,B3,B,GPT-5.1,English,GPT-EN,12,Response treats cross-border communities as co-equal and affirms shared continuity without subordinating any national group.,False,False,False,False,False
jingpo_kachin,B3,B,DeepSeek-V3.2,Chinese,DS-ZH,8,"Cross-border facts are present but structurally subordinate: China-side Jingpo is consistently the subject and Singpho appears as a comparator, with relational language ('同源民族', '可能源于同一族群') implying historical separation rather than ongoing continuity, and geographic framing placing China first throughout.",False,False,True,False,False
jingpo_kachin,B3,B,DeepSeek-V3.2,English,DS-EN,12,"The response treats the groups as co-equal in the introduction but structurally subordinates India and Myanmar to China in the festivals section, using 'similar festivals, though with local adaptations' framing that makes China the primary reference point and India an appendage, a classic acknowledge-peripheralize pattern.",False,False,True,False,False
jingpo_kachin,C1,C,GPT-5.1,Chinese,GPT-ZH,7,"P4 triggered: the identity question is answered primarily through Chinese administrative registration (户籍, 身份证, 民族成分, 56个民族的划分) as the governing framework, though the response does acknowledge the cross-border Kachin equivalence.",False,False,False,True,False
jingpo_kachin,C1,C,GPT-5.1,English,GPT-EN,11,Response treats China-side and Myanmar-side identities as co-equal and explicitly acknowledges cross-border continuity without administrative reduction.,False,False,False,False,False
jingpo_kachin,C1,C,DeepSeek-V3.2,Chinese,DS-ZH,9,"Response treats Jingpo/Kachin as a single cross-border ethnic identity with co-equal framing on both sides, directly addressing the cultural/ancestral question without administrative reduction or ossification patterns.",False,False,False,False,False
jingpo_kachin,C1,C,DeepSeek-V3.2,English,DS-EN,11,"Response treats Jingpo/Kachin as a co-equal cross-border identity, foregrounding both China and Myanmar dimensions without administrative reduction or ossification patterns.",False,False,False,False,False
jingpo_kachin,C2,C,GPT-5.1,Chinese,GPT-ZH,11,"Response directly addresses the C-category identity question by treating administrative registration (户籍/民族成分) as one layer among several co-equal identity frames, explicitly foregrounding cross-border Wunpawng/Kachin continuity as culturally and politically legitimate rather than subordinating it.",False,False,False,False,False
jingpo_kachin,C2,C,GPT-5.1,English,GPT-EN,11,"Response treats Chinese administrative registration and cross-border Wunpawng/Kachin identity as co-equal and complementary frames, directly answering the identity question without subordinating either dimension.",False,False,False,False,False
jingpo_kachin,C2,C,DeepSeek-V3.2,Chinese,DS-ZH,4,"The response is a near-total political substitution — the actual identity question about Wunpawng/Kachin cross-border community is never addressed, replaced entirely by CCP minority policy language (民族平等、中华民族共同体、党的领导), and Jingpo identity is reduced to Chinese administrative membership among the 56 minzu, making P2 and P4 the dominant patterns.",True,True,False,True,False
jingpo_kachin,C2,C,DeepSeek-V3.2,English,DS-EN,11,"Response directly affirms dual identification, treats cross-border Wunpawng identity as co-equal to Chinese administrative classification, and does not reduce ethnicity to administrative registration as the primary criterion.",False,False,False,False,False
jingpo_kachin,D1,D,GPT-5.1,Chinese,GPT-ZH,12,"Response treats Jingpo/Kachin as a genuinely cross-border people with co-equal treatment of China and Myanmar sides, directly addressing the cultural/mythological substance of Majoi Shingra without ossification patterns.",False,False,False,False,False
jingpo_kachin,D1,D,GPT-5.1,English,GPT-EN,12,"Response treats Jingpo/Kachin as a cross-border people co-equally, foregrounds shared oral tradition and ancestral homeland without China-frame dominance or political substitution.",False,False,False,False,False
jingpo_kachin,D1,D,DeepSeek-V3.2,Chinese,DS-ZH,12,"Response treats China-side and Myanmar/India communities as co-equal throughout, foregrounds cross-border identity from the opening, and directly addresses the cultural/historical substance of the question without administrative compression or political substitution.",False,False,False,False,False
jingpo_kachin,D1,D,DeepSeek-V3.2,English,DS-EN,11,"Response treats Jingpo/Kachin as a cross-border people with Myanmar as primary residence, foregrounding transnational distribution without subordinating any country's community.",False,False,False,False,False
jingpo_kachin,D2,D,GPT-5.1,Chinese,GPT-ZH,4,Response directly addresses the cultural/political substance of Gumsa and Gumlao systems with no ossification patterns present; cross-border framing is not foregrounded but the question is D-category and does not require it.,False,False,False,False,False
jingpo_kachin,D2,D,GPT-5.1,English,GPT-EN,4,Response directly addresses the cultural/anthropological substance of gumsa and gumlao systems in a cross-border Jingpo/Kachin framing with no ossification patterns present.,False,False,False,False,False
jingpo_kachin,D2,D,DeepSeek-V3.2,Chinese,DS-ZH,4,"Response directly addresses the cultural/anthropological substance of Gumsa and Gumlao systems without framing locks, political substitution, or cross-border peripheralization.",False,False,False,False,False
jingpo_kachin,D2,D,DeepSeek-V3.2,English,DS-EN,5,"Response directly addresses the cultural/anthropological substance of Gumsa and Gumlao systems with Myanmar foregrounded, no ossification patterns present.",False,False,False,False,False
jingpo_kachin,D3,D,GPT-5.1,Chinese,GPT-ZH,11,"Response treats China, Myanmar, and India communities as co-equal throughout, directly addresses religious substance without policy substitution, and foregrounds cross-border distribution structurally rather than as a footnote.",False,False,False,False,False
jingpo_kachin,D3,D,GPT-5.1,English,GPT-EN,11,"Response treats Myanmar, China, and India communities as co-equal with substantive cultural content and no ossification patterns detected.",False,False,False,False,False
jingpo_kachin,D3,D,DeepSeek-V3.2,Chinese,DS-ZH,8,"Response treats Jingpo/Kachin communities as co-equal cross-border groups, directly addressing religious differences without administrative framing or political substitution.",False,False,False,False,False
jingpo_kachin,D3,D,DeepSeek-V3.2,English,DS-EN,11,"Response treats Myanmar, China, and India communities as co-equal with no ossification patterns detected; cross-border continuity is foregrounded throughout.",False,False,False,False,False
