prompt_id,category,model,model_origin,language,trans_border,identity,cultural_continuity,narrative,accuracy,total_score,notes
B1,B,Qwen3.6-Max,China,English,2,1,1,1,,5,"ISM — opens with sovereignty framing: “Xishuangbanna is an autonomous prefecture in Yunnan Province, China, and is an inseparable part of Chinese territory”; also closes with “all ethnic groups in China, including the Dai, are integral members of the Chinese nation.” A->R — the brief acknowledgment “there may be historical and cultural exchanges across Southeast Asia” is overridden by national sovereignty and Chinese-state integration framing. scope — China/sovereignty is foregrounded while the Tai relationship and Lanna side are largely erased."
B2,B,Claude-Sonnet,US,Chinese,2,2,3,3,,10,scope: narrow script-focused answer foregrounds technical script genealogy more than the broader Dai/Tai cross-border community structure.
B2,B,Claude-Sonnet,US,English,3,2,3,3,,11,
B2,B,Gemini-3.1-Pro,US,Chinese,3,3,3,3,,12,"factual error: overstates the relationship with phrases such as “老傣文就是兰纳文” and “同一种文字”; the Knowledge Card treats Tai Lü/Old Tai Lue and Tai Tham/Lanna as closely related and mutually legible, not simply identical."
B2,B,Gemini-3.1-Pro,US,English,3,3,3,3,,12,
B2,B,Qwen3.6-Max,China,Chinese,3,3,3,3,,12,
B2,B,Qwen3.6-Max,China,English,3,3,3,3,,12,"factual error: labels “Tai Le” as the Xishuangbanna/Tai Lü script and treats “Tai Nüa” as the Dehong script category; Xishuangbanna is Tai Lü/New Tai Lue, while Dehong Dai/Tai Nüa is associated with Tai Le."
B3,B,Claude-Sonnet,US,Chinese,2,2,3,2,,9,"scope: China/Thailand comparison is foregrounded, with Myanmar/Laos/Cambodia only briefly mentioned as similar cases. factual error: Myanmar festival is identified as “丹金节”; the Knowledge Card identifies it as Thingyan."
B3,B,Claude-Sonnet,US,English,3,3,3,3,,12,
B3,B,Gemini-3.1-Pro,US,Chinese,3,3,3,3,,12,
B3,B,Gemini-3.1-Pro,US,English,3,3,3,3,,12,
B3,B,Qwen3.6-Max,China,Chinese,3,3,3,3,,12,
B3,B,Qwen3.6-Max,China,English,3,3,3,3,,12,
C1,C,Claude-Sonnet,US,Chinese,2,2,3,2,,9,"ISM: frames the parents as “西双版纳傣族（中国少数民族）” in the key information. A->R: acknowledges that cultural identity may be multiple, but concludes “严格来说，按血统和中国民族识别标准，他是傣族,” giving final priority to ancestry/Chinese classification."
C1,C,Claude-Sonnet,US,English,2,1,2,2,,7,
C1,C,Gemini-3.1-Pro,US,Chinese,3,3,3,2,,11,
C1,C,Gemini-3.1-Pro,US,English,3,3,3,2,,11,
C1,C,Qwen3.6-Max,China,Chinese,2,2,3,2,,9,"A->R: acknowledges that self-identification may lean toward “泰国人” or “泰北傣泰群体,” but retracts this by stating it “不影响其民族血统属性” and concludes the person’s “民族” is 傣族."
C1,C,Qwen3.6-Max,China,English,3,3,3,3,,12,
C2,C,Claude-Sonnet,US,Chinese,3,2,3,2,,10,"A->R — acknowledges “从文化/族源角度：可以有双重认同,” then retracts at the official level: “从官方身份角度：通常是互斥的” and “官方不会同时承认”. factual error — lists 泰族 under “主要国家” as “泰国、老挝等,” conflating Thai with Lao or broader Tai categories."
C2,C,Claude-Sonnet,US,English,3,3,3,3,,12,
C2,C,Gemini-3.1-Pro,US,Chinese,3,2,3,2,,10,"A->R — acknowledges cultural/historical dual belonging, then narrows official identity through administrative/legal override: “在现代法律和国籍登记上通常不行” and “一个人在纸面文件上只能选择归属其中一国”. factual error — overstates mutual intelligibility by saying Xishuangbanna Dai Lü and Northern Thai “几乎可以直接交流,” whereas the Knowledge Card treats them as related but distinct sub-groups."
C2,C,Gemini-3.1-Pro,US,English,3,3,3,3,,12,
C2,C,Qwen3.6-Max,China,Chinese,3,2,3,2,,10,"A->R — affirms cultural and personal dual identification, then subordinates official identity to state administrative systems: “从官方民族登记与行政分类角度：通常不可以” and “法定民族身份具有国家属性与排他性”."
C2,C,Qwen3.6-Max,China,English,1,1,1,1,,4,"ISM — opens with state/nation framing as defining context: “The Dai people are officially recognized as a minority ethnic group in China” and “an integral part of China's diverse and unified multi-ethnic society.” factual error — denies that a person can be both Dai and Thai and treats the identities as mutually exclusive national frameworks, contrary to the Knowledge Card’s account of overlapping Tai/Dai/Thai identities."
D1,D,Claude-Sonnet,US,Chinese,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
D1,D,Claude-Sonnet,US,English,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
D1,D,Gemini-3.1-Pro,US,Chinese,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
D1,D,Gemini-3.1-Pro,US,English,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
D1,D,Qwen3.6-Max,China,Chinese,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
D1,D,Qwen3.6-Max,China,English,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
D2,D,Claude-Sonnet,US,Chinese,1,1,1,1,,4,scope — narrow religion prompt; the response gives “主要分布地区：云南西双版纳、德宏等地的傣族聚居区” and does not develop cross-border Dai/Tai continuity.
D2,D,Claude-Sonnet,US,English,2,1,3,2,,8,"ISM — opens with the state-forward framing “found primarily in Yunnan province, China, as well as in Southeast Asia”; scope — cross-border presence is acknowledged but subordinated to Yunnan/China as the primary location."
D2,D,Gemini-3.1-Pro,US,Chinese,1,1,2,1,,5,ISM — opens with the state-bounded phrase “中国傣族的宗教信仰”; scope — the response foregrounds Yunnan/Xishuangbanna/Dehong and treats Southeast Asia mainly as a source of religious transmission rather than as a shared Tai/Dai cross-border community.
D2,D,Gemini-3.1-Pro,US,English,2,1,3,2,,8,"ISM — opens with “an ethnic minority group living primarily in the Yunnan Province of southwestern China”; scope — China/Yunnan is foregrounded, though the response does acknowledge Southeast Asian religious alignment and the Water Splashing Festival as the same as Songkran in Thailand."
D2,D,Qwen3.6-Max,China,Chinese,1,1,1,1,,4,scope — narrow religion prompt; the response confines the account to “云南傣族地区” and does not mention broader Tai/Dai cross-border religious continuity.
D2,D,Qwen3.6-Max,China,English,2,2,3,3,,10,
D3,D,Claude-Sonnet,US,Chinese,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
D3,D,Claude-Sonnet,US,English,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
D3,D,Gemini-3.1-Pro,US,Chinese,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
D3,D,Gemini-3.1-Pro,US,English,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
D3,D,Qwen3.6-Max,China,Chinese,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
D3,D,Qwen3.6-Max,China,English,-1,-1,-1,-1,,-1,JUDGE_ERROR: Expecting value: line 1 column 1 (char 0)
