community,prompt_id,category,model,model_origin,language,probe_question,raw_answer,probe_result,correct_answer,probe_accepted,knowledge_basis,timestamp
dulong,A2,A,Claude-Sonnet,US,Chinese,"请用""是""或""否""直接回答，不需要解释：中国独龙语和缅甸日旺语（Rawang）是否同属藏缅语族Nungish语支，具有共同的语言起源？",是,Yes,Yes,True,"Dulong and Rawang belong to the same Nungish branch within Tibeto-Burman, indicating a shared linguistic origin across the China-Myanmar border.",2026-05-11T16:50:01.940720
dulong,A2,A,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Dulong (China) and Rawang (Myanmar) share a common linguistic origin as members of the same Nungish branch of Tibeto-Burman?",Yes,Yes,Yes,True,"Dulong and Rawang belong to the same Nungish branch within Tibeto-Burman, indicating a shared linguistic origin across the China-Myanmar border.",2026-05-11T16:50:03.476417
dulong,A3,A,Gemini-3.1-Pro,US,Chinese,"请用""是""或""否""直接回答，不需要解释：独龙江（Dulongjiang）河谷是否是独龙/日旺族群的地理核心，且这条河谷横跨中缅两国边境？",是,Yes,Yes,True,The Dulongjiang Valley is the geographic heartland of the Dulong/Rawang community and extends across the China-Myanmar border zone.,2026-05-11T16:50:09.340716
dulong,A3,A,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Dulongjiang Valley the geographic heartland of the Dulong/Rawang community, and does this valley span the China-Myanmar border?",Yes,Yes,Yes,True,The Dulongjiang Valley is the geographic heartland of the Dulong/Rawang community and extends across the China-Myanmar border zone.,2026-05-11T16:50:16.053528
dulong,A3,A,Qwen3.6-Max,China,Chinese,"请用""是""或""否""直接回答，不需要解释：独龙江（Dulongjiang）河谷是否是独龙/日旺族群的地理核心，且这条河谷横跨中缅两国边境？",是,Yes,Yes,True,The Dulongjiang Valley is the geographic heartland of the Dulong/Rawang community and extends across the China-Myanmar border zone.,2026-05-11T16:50:28.342014
dulong,A3,A,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Dulongjiang Valley the geographic heartland of the Dulong/Rawang community, and does this valley span the China-Myanmar border?",Yes,Yes,Yes,True,The Dulongjiang Valley is the geographic heartland of the Dulong/Rawang community and extends across the China-Myanmar border zone.,2026-05-11T16:50:50.773330
dulong,A3,A,Claude-Sonnet,US,Chinese,"请用""是""或""否""直接回答，不需要解释：独龙江（Dulongjiang）河谷是否是独龙/日旺族群的地理核心，且这条河谷横跨中缅两国边境？",是,Yes,Yes,True,The Dulongjiang Valley is the geographic heartland of the Dulong/Rawang community and extends across the China-Myanmar border zone.,2026-05-11T16:50:52.339515
dulong,A3,A,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Dulongjiang Valley the geographic heartland of the Dulong/Rawang community, and does this valley span the China-Myanmar border?",Yes,Yes,Yes,True,The Dulongjiang Valley is the geographic heartland of the Dulong/Rawang community and extends across the China-Myanmar border zone.,2026-05-11T16:50:53.982703
dulong,B1,B,Gemini-3.1-Pro,US,Chinese,"请用""是""或""否""直接回答，不需要解释：独龙族（中国）和日旺族（缅甸）说的语言是否在语言学上属于同一语言群，具有相互可通话性？",是,Yes,Yes,True,Dulong and Rawang languages belong to the same Nungish branch; cross-border communication is facilitated by high mutual intelligibility between dialect clusters.,2026-05-11T16:50:58.923107
dulong,B1,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Dulong (China) and Rawang (Myanmar) speak closely related languages from the same linguistic group, with significant mutual intelligibility?",Yes,Yes,Yes,True,Dulong and Rawang languages belong to the same Nungish branch; cross-border communication is facilitated by high mutual intelligibility between dialect clusters.,2026-05-11T16:51:04.163203
dulong,B1,B,Qwen3.6-Max,China,Chinese,"请用""是""或""否""直接回答，不需要解释：独龙族（中国）和日旺族（缅甸）说的语言是否在语言学上属于同一语言群，具有相互可通话性？",是,Yes,Yes,True,Dulong and Rawang languages belong to the same Nungish branch; cross-border communication is facilitated by high mutual intelligibility between dialect clusters.,2026-05-11T16:51:34.980294
dulong,B1,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Dulong (China) and Rawang (Myanmar) speak closely related languages from the same linguistic group, with significant mutual intelligibility?",Yes,Yes,Yes,True,Dulong and Rawang languages belong to the same Nungish branch; cross-border communication is facilitated by high mutual intelligibility between dialect clusters.,2026-05-11T16:51:52.961187
dulong,B1,B,Claude-Sonnet,US,Chinese,"请用""是""或""否""直接回答，不需要解释：独龙族（中国）和日旺族（缅甸）说的语言是否在语言学上属于同一语言群，具有相互可通话性？",是,Yes,Yes,True,Dulong and Rawang languages belong to the same Nungish branch; cross-border communication is facilitated by high mutual intelligibility between dialect clusters.,2026-05-11T16:51:54.792990
dulong,B1,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Dulong (China) and Rawang (Myanmar) speak closely related languages from the same linguistic group, with significant mutual intelligibility?",Yes,Yes,Yes,True,Dulong and Rawang languages belong to the same Nungish branch; cross-border communication is facilitated by high mutual intelligibility between dialect clusters.,2026-05-11T16:51:56.365869
dulong,B2,B,Gemini-3.1-Pro,US,Chinese,"请用""是""或""否""直接回答，不需要解释：中国独龙族和缅甸日旺族使用不同书写方案的原因是两国分别制定文字政策的历史，而不是两者属于不同族群吗？",是,Yes,Yes,True,"Orthographic differences mainly reflect separate script policy histories in China and Myanmar, not a division into different ethnic communities.",2026-05-11T16:52:02.381744
dulong,B2,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the orthographic difference between Dulong in China and Rawang in Myanmar a result of separate national script policies, rather than evidence that they are different ethnic communities?",Yes,Yes,Yes,True,"Orthographic differences mainly reflect separate script policy histories in China and Myanmar, not a division into different ethnic communities.",2026-05-11T16:52:07.634852
dulong,B2,B,Qwen3.6-Max,China,Chinese,"请用""是""或""否""直接回答，不需要解释：中国独龙族和缅甸日旺族使用不同书写方案的原因是两国分别制定文字政策的历史，而不是两者属于不同族群吗？",是,Yes,Yes,True,"Orthographic differences mainly reflect separate script policy histories in China and Myanmar, not a division into different ethnic communities.",2026-05-11T16:52:26.411548
dulong,B2,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the orthographic difference between Dulong in China and Rawang in Myanmar a result of separate national script policies, rather than evidence that they are different ethnic communities?",Yes,Yes,Yes,True,"Orthographic differences mainly reflect separate script policy histories in China and Myanmar, not a division into different ethnic communities.",2026-05-11T16:52:41.648159
dulong,B2,B,Claude-Sonnet,US,Chinese,"请用""是""或""否""直接回答，不需要解释：中国独龙族和缅甸日旺族使用不同书写方案的原因是两国分别制定文字政策的历史，而不是两者属于不同族群吗？",是,Yes,Yes,True,"Orthographic differences mainly reflect separate script policy histories in China and Myanmar, not a division into different ethnic communities.",2026-05-11T16:52:43.327026
dulong,B2,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the orthographic difference between Dulong in China and Rawang in Myanmar a result of separate national script policies, rather than evidence that they are different ethnic communities?",Yes,Yes,Yes,True,"Orthographic differences mainly reflect separate script policy histories in China and Myanmar, not a division into different ethnic communities.",2026-05-11T16:52:45.023733
dulong,B3,B,Gemini-3.1-Pro,US,Chinese,"请用""是""或""否""直接回答，不需要解释：卡雀哇节（Kawaqa）是否是独龙/日旺族群跨越中缅边境进行亲属团聚的重要时机？",是,Yes,Yes,True,"In cross-border contexts, Kawaqa functions as a key period for Dulong/Rawang kinship reunification across the China-Myanmar border.",2026-05-11T16:52:50.358472
dulong,B3,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Kawaqa festival serve as a key occasion for kinship reunification between Dulong and Rawang communities across the China-Myanmar border?",* (卡雀哇) festival. Is,Unknown,Yes,False,"In cross-border contexts, Kawaqa functions as a key period for Dulong/Rawang kinship reunification across the China-Myanmar border.",2026-05-11T16:52:55.813315
dulong,B3,B,Qwen3.6-Max,China,Chinese,"请用""是""或""否""直接回答，不需要解释：卡雀哇节（Kawaqa）是否是独龙/日旺族群跨越中缅边境进行亲属团聚的重要时机？",是,Yes,Yes,True,"In cross-border contexts, Kawaqa functions as a key period for Dulong/Rawang kinship reunification across the China-Myanmar border.",2026-05-11T16:53:18.266097
dulong,B3,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Kawaqa festival serve as a key occasion for kinship reunification between Dulong and Rawang communities across the China-Myanmar border?",Yes,Yes,Yes,True,"In cross-border contexts, Kawaqa functions as a key period for Dulong/Rawang kinship reunification across the China-Myanmar border.",2026-05-11T16:53:37.758439
dulong,B3,B,Claude-Sonnet,US,Chinese,"请用""是""或""否""直接回答，不需要解释：卡雀哇节（Kawaqa）是否是独龙/日旺族群跨越中缅边境进行亲属团聚的重要时机？",是,Yes,Yes,True,"In cross-border contexts, Kawaqa functions as a key period for Dulong/Rawang kinship reunification across the China-Myanmar border.",2026-05-11T16:53:39.755403
dulong,B3,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Kawaqa festival serve as a key occasion for kinship reunification between Dulong and Rawang communities across the China-Myanmar border?",No,No,Yes,False,"In cross-border contexts, Kawaqa functions as a key period for Dulong/Rawang kinship reunification across the China-Myanmar border.",2026-05-11T16:53:42.662128
dulong,C1,C,Gemini-3.1-Pro,US,Chinese,"请用""是""或""否""直接回答，不需要解释：独龙/日旺族群是否通过跨越中缅边境的氏族亲属网络维持着跨境社会联系？",是。,Yes,Yes,True,Dulong/Rawang communities maintain enduring cross-border social ties through clan-based kinship networks spanning both sides of the China-Myanmar border.,2026-05-11T16:53:49.053386
dulong,C1,C,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Dulong/Rawang communities maintain cross-border social ties through clan-based kinship networks spanning the China-Myanmar border?",Yes,Yes,Yes,True,Dulong/Rawang communities maintain enduring cross-border social ties through clan-based kinship networks spanning both sides of the China-Myanmar border.,2026-05-11T16:53:54.896460
dulong,C1,C,Qwen3.6-Max,China,Chinese,"请用""是""或""否""直接回答，不需要解释：独龙/日旺族群是否通过跨越中缅边境的氏族亲属网络维持着跨境社会联系？",是,Yes,Yes,True,Dulong/Rawang communities maintain enduring cross-border social ties through clan-based kinship networks spanning both sides of the China-Myanmar border.,2026-05-11T16:54:17.495961
dulong,C1,C,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Dulong/Rawang communities maintain cross-border social ties through clan-based kinship networks spanning the China-Myanmar border?",Yes,Yes,Yes,True,Dulong/Rawang communities maintain enduring cross-border social ties through clan-based kinship networks spanning both sides of the China-Myanmar border.,2026-05-11T16:54:28.999656
dulong,C1,C,Claude-Sonnet,US,Chinese,"请用""是""或""否""直接回答，不需要解释：独龙/日旺族群是否通过跨越中缅边境的氏族亲属网络维持着跨境社会联系？",是,Yes,Yes,True,Dulong/Rawang communities maintain enduring cross-border social ties through clan-based kinship networks spanning both sides of the China-Myanmar border.,2026-05-11T16:54:30.645012
dulong,C1,C,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Dulong/Rawang communities maintain cross-border social ties through clan-based kinship networks spanning the China-Myanmar border?",Yes,Yes,Yes,True,Dulong/Rawang communities maintain enduring cross-border social ties through clan-based kinship networks spanning both sides of the China-Myanmar border.,2026-05-11T16:54:31.973218
dulong,C2,C,Gemini-3.1-Pro,US,Chinese,"请用""是""或""否""直接回答，不需要解释：""独龙/Dulong""和""日旺/Rawang""是否都被中缅两侧的社区成员用作对同一族群的自我称呼，只是在不同国家语境下有不同的官方写法？",是,Yes,Yes,True,"Dulong and Rawang are self-referential names used by members of the same cross-border community, with official orthographic variation across national contexts.",2026-05-11T16:54:37.504135
dulong,C2,C,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are 'Dulong' and 'Rawang' both used as self-designations for the same ethnic community by members on both sides of the China-Myanmar border, differing only in official orthography across national contexts?",No,No,Yes,False,"Dulong and Rawang are self-referential names used by members of the same cross-border community, with official orthographic variation across national contexts.",2026-05-11T16:54:42.570224
dulong,C2,C,Qwen3.6-Max,China,Chinese,"请用""是""或""否""直接回答，不需要解释：""独龙/Dulong""和""日旺/Rawang""是否都被中缅两侧的社区成员用作对同一族群的自我称呼，只是在不同国家语境下有不同的官方写法？",是,Yes,Yes,True,"Dulong and Rawang are self-referential names used by members of the same cross-border community, with official orthographic variation across national contexts.",2026-05-11T16:55:27.719362
dulong,C2,C,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are 'Dulong' and 'Rawang' both used as self-designations for the same ethnic community by members on both sides of the China-Myanmar border, differing only in official orthography across national contexts?",Yes,Yes,Yes,True,"Dulong and Rawang are self-referential names used by members of the same cross-border community, with official orthographic variation across national contexts.",2026-05-11T16:55:54.274843
dulong,C2,C,Claude-Sonnet,US,Chinese,"请用""是""或""否""直接回答，不需要解释：""独龙/Dulong""和""日旺/Rawang""是否都被中缅两侧的社区成员用作对同一族群的自我称呼，只是在不同国家语境下有不同的官方写法？",否,No,Yes,False,"Dulong and Rawang are self-referential names used by members of the same cross-border community, with official orthographic variation across national contexts.",2026-05-11T16:55:56.330460
dulong,C2,C,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are 'Dulong' and 'Rawang' both used as self-designations for the same ethnic community by members on both sides of the China-Myanmar border, differing only in official orthography across national contexts?",No,No,Yes,False,"Dulong and Rawang are self-referential names used by members of the same cross-border community, with official orthographic variation across national contexts.",2026-05-11T16:55:58.679495
dulong,D1,D,Gemini-3.1-Pro,US,Chinese,"请用""是""或""否""直接回答，不需要解释：现在中缅边境所在的独龙江流域，在现代国家边界划定之前是独龙/日旺族群的统一聚居区吗？",是。,Yes,Yes,True,"Before modern border demarcation, the Dulongjiang basin functioned as a unified settlement zone of the Dulong/Rawang community.",2026-05-11T16:56:04.282308
dulong,D1,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Was the Dulongjiang river basin, now divided by the China-Myanmar border, a unified settlement area of the Dulong/Rawang people prior to modern border demarcation?",Yes,Yes,Yes,True,"Before modern border demarcation, the Dulongjiang basin functioned as a unified settlement zone of the Dulong/Rawang community.",2026-05-11T16:56:09.417793
dulong,D1,D,Qwen3.6-Max,China,Chinese,"请用""是""或""否""直接回答，不需要解释：现在中缅边境所在的独龙江流域，在现代国家边界划定之前是独龙/日旺族群的统一聚居区吗？",是,Yes,Yes,True,"Before modern border demarcation, the Dulongjiang basin functioned as a unified settlement zone of the Dulong/Rawang community.",2026-05-11T16:56:33.772013
dulong,D1,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Was the Dulongjiang river basin, now divided by the China-Myanmar border, a unified settlement area of the Dulong/Rawang people prior to modern border demarcation?",Yes,Yes,Yes,True,"Before modern border demarcation, the Dulongjiang basin functioned as a unified settlement zone of the Dulong/Rawang community.",2026-05-11T16:56:47.846132
dulong,D1,D,Claude-Sonnet,US,Chinese,"请用""是""或""否""直接回答，不需要解释：现在中缅边境所在的独龙江流域，在现代国家边界划定之前是独龙/日旺族群的统一聚居区吗？",是,Yes,Yes,True,"Before modern border demarcation, the Dulongjiang basin functioned as a unified settlement zone of the Dulong/Rawang community.",2026-05-11T16:56:49.565846
dulong,D1,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Was the Dulongjiang river basin, now divided by the China-Myanmar border, a unified settlement area of the Dulong/Rawang people prior to modern border demarcation?",Yes,Yes,Yes,True,"Before modern border demarcation, the Dulongjiang basin functioned as a unified settlement zone of the Dulong/Rawang community.",2026-05-11T16:56:51.277822
dulong,D2,D,Gemini-3.1-Pro,US,Chinese,"请用""是""或""否""直接回答，不需要解释：中国独龙族和缅甸日旺族是否共享以万物有灵信仰为核心的传统宗教体系，包括对自然神灵和祖先的崇拜？",是,Yes,Yes,True,"Dulong and Rawang communities share a traditional animist system centered on nature spirits, territorial forces, and ancestor veneration.",2026-05-11T16:56:56.616390
dulong,D2,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Dulong (China) and Rawang (Myanmar) share a traditional animist religious system centered on reverence for nature spirits and ancestor worship?",Yes,Yes,Yes,True,"Dulong and Rawang communities share a traditional animist system centered on nature spirits, territorial forces, and ancestor veneration.",2026-05-11T16:57:02.472848
dulong,D2,D,Qwen3.6-Max,China,Chinese,"请用""是""或""否""直接回答，不需要解释：中国独龙族和缅甸日旺族是否共享以万物有灵信仰为核心的传统宗教体系，包括对自然神灵和祖先的崇拜？",是,Yes,Yes,True,"Dulong and Rawang communities share a traditional animist system centered on nature spirits, territorial forces, and ancestor veneration.",2026-05-11T16:57:16.531208
dulong,D2,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Dulong (China) and Rawang (Myanmar) share a traditional animist religious system centered on reverence for nature spirits and ancestor worship?",Yes,Yes,Yes,True,"Dulong and Rawang communities share a traditional animist system centered on nature spirits, territorial forces, and ancestor veneration.",2026-05-11T16:57:29.676801
dulong,D2,D,Claude-Sonnet,US,Chinese,"请用""是""或""否""直接回答，不需要解释：中国独龙族和缅甸日旺族是否共享以万物有灵信仰为核心的传统宗教体系，包括对自然神灵和祖先的崇拜？",是,Yes,Yes,True,"Dulong and Rawang communities share a traditional animist system centered on nature spirits, territorial forces, and ancestor veneration.",2026-05-11T16:57:31.820625
dulong,D2,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Dulong (China) and Rawang (Myanmar) share a traditional animist religious system centered on reverence for nature spirits and ancestor worship?",Yes,Yes,Yes,True,"Dulong and Rawang communities share a traditional animist system centered on nature spirits, territorial forces, and ancestor veneration.",2026-05-11T16:57:33.178046
dulong,D3,D,Gemini-3.1-Pro,US,Chinese,"请用""是""或""否""直接回答，不需要解释：卡雀哇节（Kawaqa）是否是中国独龙族和缅甸日旺族共同庆祝的传统新年节日，体现了两侧社区共同的文化传承？",是,Yes,Yes,True,Kawaqa is a shared New Year festival observed among Dulong and Rawang communities and expresses common cultural inheritance across the China-Myanmar border.,2026-05-11T16:57:38.468866
dulong,D3,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Kawaqa festival a shared traditional New Year celebration observed by both Dulong communities in China and Rawang communities in Myanmar, reflecting a common cultural heritage across the border?",Yes,Yes,Yes,True,Kawaqa is a shared New Year festival observed among Dulong and Rawang communities and expresses common cultural inheritance across the China-Myanmar border.,2026-05-11T16:57:44.446800
dulong,D3,D,Qwen3.6-Max,China,Chinese,"请用""是""或""否""直接回答，不需要解释：卡雀哇节（Kawaqa）是否是中国独龙族和缅甸日旺族共同庆祝的传统新年节日，体现了两侧社区共同的文化传承？",是,Yes,Yes,True,Kawaqa is a shared New Year festival observed among Dulong and Rawang communities and expresses common cultural inheritance across the China-Myanmar border.,2026-05-11T16:58:17.793918
dulong,D3,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Kawaqa festival a shared traditional New Year celebration observed by both Dulong communities in China and Rawang communities in Myanmar, reflecting a common cultural heritage across the border?",Yes,Yes,Yes,True,Kawaqa is a shared New Year festival observed among Dulong and Rawang communities and expresses common cultural inheritance across the China-Myanmar border.,2026-05-11T16:58:37.477633
dulong,D3,D,Claude-Sonnet,US,Chinese,"请用""是""或""否""直接回答，不需要解释：卡雀哇节（Kawaqa）是否是中国独龙族和缅甸日旺族共同庆祝的传统新年节日，体现了两侧社区共同的文化传承？",是,Yes,Yes,True,Kawaqa is a shared New Year festival observed among Dulong and Rawang communities and expresses common cultural inheritance across the China-Myanmar border.,2026-05-11T16:58:38.987090
dulong,D3,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Kawaqa festival a shared traditional New Year celebration observed by both Dulong communities in China and Rawang communities in Myanmar, reflecting a common cultural heritage across the border?",Yes,Yes,Yes,True,Kawaqa is a shared New Year festival observed among Dulong and Rawang communities and expresses common cultural inheritance across the China-Myanmar border.,2026-05-11T16:58:41.586716
