community,prompt_id,category,model,model_origin,language,probe_question,raw_answer,probe_result,correct_answer,probe_accepted,knowledge_basis,timestamp
lahu,A2,A,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is Lahu spoken as a mutually intelligible language across Lahu communities in Yunnan China, Myanmar, Thailand, and Laos?",No,No,Yes,False,"Lahu is used as a shared language across trans-border communities in Yunnan, Myanmar, Thailand, and Laos, with substantial mutual intelligibility in spoken forms.",2026-05-10T00:05:52.323920
lahu,A3,A,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：缅甸、泰国、老挝是否都有规模可观的原住拉祜族社区，而不仅仅是近代移民？,是,Yes,Yes,True,"Lahu communities in Myanmar, Thailand, and Laos are substantial and historically rooted, with long-term indigenous presence predating modern migration periods.",2026-05-10T00:05:57.083695
lahu,A3,A,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Myanmar, Thailand, and Laos all have substantial indigenous Lahu communities that predate modern migration?",No,No,Yes,False,"Lahu communities in Myanmar, Thailand, and Laos are substantial and historically rooted, with long-term indigenous presence predating modern migration periods.",2026-05-10T00:06:02.953625
lahu,A3,A,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：缅甸、泰国、老挝是否都有规模可观的原住拉祜族社区，而不仅仅是近代移民？,是,Yes,Yes,True,"Lahu communities in Myanmar, Thailand, and Laos are substantial and historically rooted, with long-term indigenous presence predating modern migration periods.",2026-05-10T00:06:18.987173
lahu,A3,A,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Myanmar, Thailand, and Laos all have substantial indigenous Lahu communities that predate modern migration?",No,No,Yes,False,"Lahu communities in Myanmar, Thailand, and Laos are substantial and historically rooted, with long-term indigenous presence predating modern migration periods.",2026-05-10T00:06:34.304776
lahu,A3,A,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：缅甸、泰国、老挝是否都有规模可观的原住拉祜族社区，而不仅仅是近代移民？,是,Yes,Yes,True,"Lahu communities in Myanmar, Thailand, and Laos are substantial and historically rooted, with long-term indigenous presence predating modern migration periods.",2026-05-10T00:06:35.959953
lahu,A3,A,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Myanmar, Thailand, and Laos all have substantial indigenous Lahu communities that predate modern migration?",Yes,Yes,Yes,True,"Lahu communities in Myanmar, Thailand, and Laos are substantial and historically rooted, with long-term indigenous presence predating modern migration periods.",2026-05-10T00:06:37.249106
lahu,B1,B,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：云南拉祜族和泰国拉祜族使用相同的自称「拉祜」（Lahu）吗？,是,Yes,Yes,True,"unlike Hani/Akha, the Lahu use the same self-designation ('Lahu') across all nodes",2026-05-10T00:06:42.742168
lahu,B1,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lahu in Yunnan and the Lahu in Thailand use the same self-designation 'Lahu'?",Yes,Yes,Yes,True,"unlike Hani/Akha, the Lahu use the same self-designation ('Lahu') across all nodes",2026-05-10T00:06:47.863975
lahu,B1,B,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：云南拉祜族和泰国拉祜族使用相同的自称「拉祜」（Lahu）吗？,是,Yes,Yes,True,"unlike Hani/Akha, the Lahu use the same self-designation ('Lahu') across all nodes",2026-05-10T00:06:57.740101
lahu,B1,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lahu in Yunnan and the Lahu in Thailand use the same self-designation 'Lahu'?",Yes,Yes,Yes,True,"unlike Hani/Akha, the Lahu use the same self-designation ('Lahu') across all nodes",2026-05-10T00:07:07.161061
lahu,B1,B,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：云南拉祜族和泰国拉祜族使用相同的自称「拉祜」（Lahu）吗？,是,Yes,Yes,True,"unlike Hani/Akha, the Lahu use the same self-designation ('Lahu') across all nodes",2026-05-10T00:07:08.545634
lahu,B1,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lahu in Yunnan and the Lahu in Thailand use the same self-designation 'Lahu'?",Yes,Yes,Yes,True,"unlike Hani/Akha, the Lahu use the same self-designation ('Lahu') across all nodes",2026-05-10T00:07:09.944165
lahu,B2,B,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：澜沧拉祜年（中国）和泰国拉祜社区庆祝的新年节日属于同一个跨境文化传统吗？,是,Yes,Yes,True,"Lahu New Year celebrations in China and Thailand belong to the same cross-border cultural tradition, with local variation but shared ritual framework.",2026-05-10T00:07:16.796128
lahu,B2,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lancang Lahu New Year in China and the Lahu New Year celebrated in Thailand belong to the same cross-border cultural tradition?",Yes,Yes,Yes,True,"Lahu New Year celebrations in China and Thailand belong to the same cross-border cultural tradition, with local variation but shared ritual framework.",2026-05-10T00:07:21.829779
lahu,B2,B,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：澜沧拉祜年（中国）和泰国拉祜社区庆祝的新年节日属于同一个跨境文化传统吗？,是,Yes,Yes,True,"Lahu New Year celebrations in China and Thailand belong to the same cross-border cultural tradition, with local variation but shared ritual framework.",2026-05-10T00:07:37.371411
lahu,B2,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lancang Lahu New Year in China and the Lahu New Year celebrated in Thailand belong to the same cross-border cultural tradition?",Yes,Yes,Yes,True,"Lahu New Year celebrations in China and Thailand belong to the same cross-border cultural tradition, with local variation but shared ritual framework.",2026-05-10T00:07:48.592005
lahu,B2,B,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：澜沧拉祜年（中国）和泰国拉祜社区庆祝的新年节日属于同一个跨境文化传统吗？,是,Yes,Yes,True,"Lahu New Year celebrations in China and Thailand belong to the same cross-border cultural tradition, with local variation but shared ritual framework.",2026-05-10T00:07:49.990555
lahu,B2,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lancang Lahu New Year in China and the Lahu New Year celebrated in Thailand belong to the same cross-border cultural tradition?",Yes,Yes,Yes,True,"Lahu New Year celebrations in China and Thailand belong to the same cross-border cultural tradition, with local variation but shared ritual framework.",2026-05-10T00:07:51.361365
lahu,B3,B,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：归撒（G'ui Sha / 厄莎）被所有国家的拉祜社区承认为至高创世神吗？,否,No,Yes,False,The supreme creator divinity recognized across all Lahu nodes regardless of conversion to Buddhism or Christianity,2026-05-10T00:07:56.030187
lahu,B3,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is G'ui Sha (归撒 / 厄莎) recognized as the supreme creator deity across all Lahu communities regardless of national context?",No,No,Yes,False,The supreme creator divinity recognized across all Lahu nodes regardless of conversion to Buddhism or Christianity,2026-05-10T00:08:00.632957
lahu,B3,B,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：归撒（G'ui Sha / 厄莎）被所有国家的拉祜社区承认为至高创世神吗？,否,No,Yes,False,The supreme creator divinity recognized across all Lahu nodes regardless of conversion to Buddhism or Christianity,2026-05-10T00:08:14.649826
lahu,B3,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is G'ui Sha (归撒 / 厄莎) recognized as the supreme creator deity across all Lahu communities regardless of national context?",No,No,Yes,False,The supreme creator divinity recognized across all Lahu nodes regardless of conversion to Buddhism or Christianity,2026-05-10T00:08:29.839008
lahu,B3,B,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：归撒（G'ui Sha / 厄莎）被所有国家的拉祜社区承认为至高创世神吗？,否,No,Yes,False,The supreme creator divinity recognized across all Lahu nodes regardless of conversion to Buddhism or Christianity,2026-05-10T00:08:31.135337
lahu,B3,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is G'ui Sha (归撒 / 厄莎) recognized as the supreme creator deity across all Lahu communities regardless of national context?",No,No,Yes,False,The supreme creator divinity recognized across all Lahu nodes regardless of conversion to Buddhism or Christianity,2026-05-10T00:08:35.454509
lahu,C1,C,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：对归撒（G'ui Sha）的共同信仰是连接不同国家拉祜社区跨境认同的核心文化纽带吗？,是。,Yes,Yes,True,Shared belief in G'ui Sha functions as a core cultural bond connecting trans-border Lahu communities across different national settings.,2026-05-10T00:08:40.293402
lahu,C1,C,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does shared belief in G'ui Sha function as a core cultural bond connecting Lahu communities across national borders?",Yes,Yes,Yes,True,Shared belief in G'ui Sha functions as a core cultural bond connecting trans-border Lahu communities across different national settings.,2026-05-10T00:08:50.647783
lahu,C1,C,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：对归撒（G'ui Sha）的共同信仰是连接不同国家拉祜社区跨境认同的核心文化纽带吗？,是,Yes,Yes,True,Shared belief in G'ui Sha functions as a core cultural bond connecting trans-border Lahu communities across different national settings.,2026-05-10T00:09:04.363468
lahu,C1,C,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does shared belief in G'ui Sha function as a core cultural bond connecting Lahu communities across national borders?",Yes,Yes,Yes,True,Shared belief in G'ui Sha functions as a core cultural bond connecting trans-border Lahu communities across different national settings.,2026-05-10T00:09:18.907932
lahu,C1,C,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：对归撒（G'ui Sha）的共同信仰是连接不同国家拉祜社区跨境认同的核心文化纽带吗？,是,Yes,Yes,True,Shared belief in G'ui Sha functions as a core cultural bond connecting trans-border Lahu communities across different national settings.,2026-05-10T00:09:20.281172
lahu,C1,C,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does shared belief in G'ui Sha function as a core cultural bond connecting Lahu communities across national borders?",Yes,Yes,Yes,True,Shared belief in G'ui Sha functions as a core cultural bond connecting trans-border Lahu communities across different national settings.,2026-05-10T00:09:21.619905
lahu,C2,C,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：拉祜族在中国是官方认定的56个民族之一，在泰国是官方认定的6个山地民族之一吗？,是,Yes,Yes,True,Recognized as one of China's 56 official minzu... One of the six officially recognized 'Hill Tribes' (Chao Khao / ชาวเขา),2026-05-10T00:09:26.581950
lahu,C2,C,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Lahu one of China's 56 officially recognized ethnic groups and one of Thailand's six officially recognized hill tribes?",Yes,Yes,Yes,True,Recognized as one of China's 56 official minzu... One of the six officially recognized 'Hill Tribes' (Chao Khao / ชาวเขา),2026-05-10T00:09:31.285788
lahu,C2,C,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：拉祜族在中国是官方认定的56个民族之一，在泰国是官方认定的6个山地民族之一吗？,是,Yes,Yes,True,Recognized as one of China's 56 official minzu... One of the six officially recognized 'Hill Tribes' (Chao Khao / ชาวเขา),2026-05-10T00:09:52.426696
lahu,C2,C,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Lahu one of China's 56 officially recognized ethnic groups and one of Thailand's six officially recognized hill tribes?",Yes,Yes,Yes,True,Recognized as one of China's 56 official minzu... One of the six officially recognized 'Hill Tribes' (Chao Khao / ชาวเขา),2026-05-10T00:10:04.215636
lahu,C2,C,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：拉祜族在中国是官方认定的56个民族之一，在泰国是官方认定的6个山地民族之一吗？,是,Yes,Yes,True,Recognized as one of China's 56 official minzu... One of the six officially recognized 'Hill Tribes' (Chao Khao / ชาวเขา),2026-05-10T00:10:05.778766
lahu,C2,C,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Lahu one of China's 56 officially recognized ethnic groups and one of Thailand's six officially recognized hill tribes?",Yes,Yes,Yes,True,Recognized as one of China's 56 official minzu... One of the six officially recognized 'Hill Tribes' (Chao Khao / ชาวเขา),2026-05-10T00:10:07.228002
lahu,D1,D,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：拉祜族的历史包含沿澜沧江—湄公河走廊的多世纪、多阶段南迁吗？,是,Yes,Yes,True,"The Lahu cross-border distribution results from multi-century, multi-stage southward migration following the Lancang–Mekong corridor",2026-05-10T00:10:11.882423
lahu,D1,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does Lahu history include multi-century, multi-stage southward migration along the Lancang-Mekong corridor?",Yes,Yes,Yes,True,"The Lahu cross-border distribution results from multi-century, multi-stage southward migration following the Lancang–Mekong corridor",2026-05-10T00:10:16.625183
lahu,D1,D,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：拉祜族的历史包含沿澜沧江—湄公河走廊的多世纪、多阶段南迁吗？,是,Yes,Yes,True,"The Lahu cross-border distribution results from multi-century, multi-stage southward migration following the Lancang–Mekong corridor",2026-05-10T00:10:28.870374
lahu,D1,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does Lahu history include multi-century, multi-stage southward migration along the Lancang-Mekong corridor?",Yes,Yes,Yes,True,"The Lahu cross-border distribution results from multi-century, multi-stage southward migration following the Lancang–Mekong corridor",2026-05-10T00:10:39.610058
lahu,D1,D,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：拉祜族的历史包含沿澜沧江—湄公河走廊的多世纪、多阶段南迁吗？,是,Yes,Yes,True,"The Lahu cross-border distribution results from multi-century, multi-stage southward migration following the Lancang–Mekong corridor",2026-05-10T00:10:41.079452
lahu,D1,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does Lahu history include multi-century, multi-stage southward migration along the Lancang-Mekong corridor?",Yes,Yes,Yes,True,"The Lahu cross-border distribution results from multi-century, multi-stage southward migration following the Lancang–Mekong corridor",2026-05-10T00:10:42.479549
lahu,D2,D,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：拉祜族的宗教传统在不同国家的社区中同时包含万物有灵论与厄莎信仰、上座部佛教、基督新教三种传统吗？,是,Yes,Yes,True,"Across different Lahu communities, religious practice includes three major layers: animism/G'ui Sha theology, Theravada Buddhism, and Protestant Christianity.",2026-05-10T00:10:47.426556
lahu,D2,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Lahu religious tradition include animism/G'ui Sha theology, Theravada Buddhism, and Protestant Christianity across different national communities?",Yes,Yes,Yes,True,"Across different Lahu communities, religious practice includes three major layers: animism/G'ui Sha theology, Theravada Buddhism, and Protestant Christianity.",2026-05-10T00:10:51.876775
lahu,D2,D,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：拉祜族的宗教传统在不同国家的社区中同时包含万物有灵论与厄莎信仰、上座部佛教、基督新教三种传统吗？,是,Yes,Yes,True,"Across different Lahu communities, religious practice includes three major layers: animism/G'ui Sha theology, Theravada Buddhism, and Protestant Christianity.",2026-05-10T00:11:10.360626
lahu,D2,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Lahu religious tradition include animism/G'ui Sha theology, Theravada Buddhism, and Protestant Christianity across different national communities?",Yes,Yes,Yes,True,"Across different Lahu communities, religious practice includes three major layers: animism/G'ui Sha theology, Theravada Buddhism, and Protestant Christianity.",2026-05-10T00:11:22.119992
lahu,D2,D,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：拉祜族的宗教传统在不同国家的社区中同时包含万物有灵论与厄莎信仰、上座部佛教、基督新教三种传统吗？,是,Yes,Yes,True,"Across different Lahu communities, religious practice includes three major layers: animism/G'ui Sha theology, Theravada Buddhism, and Protestant Christianity.",2026-05-10T00:11:23.457760
lahu,D2,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Lahu religious tradition include animism/G'ui Sha theology, Theravada Buddhism, and Protestant Christianity across different national communities?",Yes,Yes,Yes,True,"Across different Lahu communities, religious practice includes three major layers: animism/G'ui Sha theology, Theravada Buddhism, and Protestant Christianity.",2026-05-10T00:11:25.068007
lahu,D3,D,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：牡帕密帕（Mu-pa Mi-pa）创世史诗在中国云南和缅甸、泰国的拉祜族社区中都有流传吗？,是,Yes,Yes,True,"Mu-pa Mi-pa is transmitted across Lahu communities in Yunnan, Myanmar, and Thailand as a shared creation epic tradition.",2026-05-10T00:11:29.511565
lahu,D3,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Mu-pa Mi-pa creation epic transmitted among Lahu communities across Yunnan China, Myanmar, and Thailand?",Yes,Yes,Yes,True,"Mu-pa Mi-pa is transmitted across Lahu communities in Yunnan, Myanmar, and Thailand as a shared creation epic tradition.",2026-05-10T00:11:35.991888
lahu,D3,D,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：牡帕密帕（Mu-pa Mi-pa）创世史诗在中国云南和缅甸、泰国的拉祜族社区中都有流传吗？,是,Yes,Yes,True,"Mu-pa Mi-pa is transmitted across Lahu communities in Yunnan, Myanmar, and Thailand as a shared creation epic tradition.",2026-05-10T00:11:49.755839
lahu,D3,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Mu-pa Mi-pa creation epic transmitted among Lahu communities across Yunnan China, Myanmar, and Thailand?",Yes,Yes,Yes,True,"Mu-pa Mi-pa is transmitted across Lahu communities in Yunnan, Myanmar, and Thailand as a shared creation epic tradition.",2026-05-10T00:12:01.713828
lahu,D3,D,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：牡帕密帕（Mu-pa Mi-pa）创世史诗在中国云南和缅甸、泰国的拉祜族社区中都有流传吗？,是,Yes,Yes,True,"Mu-pa Mi-pa is transmitted across Lahu communities in Yunnan, Myanmar, and Thailand as a shared creation epic tradition.",2026-05-10T00:12:03.143534
lahu,D3,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Mu-pa Mi-pa creation epic transmitted among Lahu communities across Yunnan China, Myanmar, and Thailand?",Yes,Yes,Yes,True,"Mu-pa Mi-pa is transmitted across Lahu communities in Yunnan, Myanmar, and Thailand as a shared creation epic tradition.",2026-05-10T00:12:04.383754
