community,prompt_id,category,model,model_origin,language,probe_question,raw_answer,probe_result,correct_answer,probe_accepted,knowledge_basis,timestamp
lisu,A2,A,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：老傈僳文（Fraser字母）是在缅甸的傈僳族社区中发展起来的书写系统，而非源自中国境内吗？,是,Yes,Yes,True,The Fraser script developed in missionary-Lisu contexts in Myanmar and later spread trans-border; it did not originate within China.,2026-05-11T17:16:43.726922
lisu,A2,A,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Was the Fraser script developed among Lisu communities in Myanmar, rather than originating within China?",No,No,Yes,False,The Fraser script developed in missionary-Lisu contexts in Myanmar and later spread trans-border; it did not originate within China.,2026-05-11T17:16:45.180467
lisu,A3,A,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：怒江（云南）是傈僳族人口最集中的地区，但傈僳族同时也是缅甸、泰国和印度的原住民族群吗？,是,Yes,Yes,True,"Nujiang in Yunnan is the largest concentration area of Lisu population, while Lisu communities are also indigenous across Myanmar, Thailand, and India.",2026-05-11T17:16:51.518943
lisu,A3,A,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: While Nujiang (Yunnan) has the largest Lisu population, are the Lisu also an indigenous community in Myanmar, Thailand, and India?",Yes,Yes,Yes,True,"Nujiang in Yunnan is the largest concentration area of Lisu population, while Lisu communities are also indigenous across Myanmar, Thailand, and India.",2026-05-11T17:16:56.583931
lisu,A3,A,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：怒江（云南）是傈僳族人口最集中的地区，但傈僳族同时也是缅甸、泰国和印度的原住民族群吗？,是,Yes,Yes,True,"Nujiang in Yunnan is the largest concentration area of Lisu population, while Lisu communities are also indigenous across Myanmar, Thailand, and India.",2026-05-11T17:17:09.124599
lisu,A3,A,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: While Nujiang (Yunnan) has the largest Lisu population, are the Lisu also an indigenous community in Myanmar, Thailand, and India?",Yes,Yes,Yes,True,"Nujiang in Yunnan is the largest concentration area of Lisu population, while Lisu communities are also indigenous across Myanmar, Thailand, and India.",2026-05-11T17:17:21.887274
lisu,A3,A,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：怒江（云南）是傈僳族人口最集中的地区，但傈僳族同时也是缅甸、泰国和印度的原住民族群吗？,是,Yes,Yes,True,"Nujiang in Yunnan is the largest concentration area of Lisu population, while Lisu communities are also indigenous across Myanmar, Thailand, and India.",2026-05-11T17:17:23.599095
lisu,A3,A,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: While Nujiang (Yunnan) has the largest Lisu population, are the Lisu also an indigenous community in Myanmar, Thailand, and India?",Yes,Yes,Yes,True,"Nujiang in Yunnan is the largest concentration area of Lisu population, while Lisu communities are also indigenous across Myanmar, Thailand, and India.",2026-05-11T17:17:24.996539
lisu,B1,B,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：中国云南怒江的傈僳族和泰国北部的Lisaw使用相同的民族自称「Lisu / ꓡꓲ-ꓢꓴ」吗？,是。,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries,2026-05-11T17:17:30.889731
lisu,B1,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lisu of Nujiang (Yunnan) and the Lisaw of northern Thailand share the same self-designation 'Lisu / ꓡꓲ-ꓢꓴ'?",Yes,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries,2026-05-11T17:17:36.563605
lisu,B1,B,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：中国云南怒江的傈僳族和泰国北部的Lisaw使用相同的民族自称「Lisu / ꓡꓲ-ꓢꓴ」吗？,是,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries,2026-05-11T17:17:56.321660
lisu,B1,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lisu of Nujiang (Yunnan) and the Lisaw of northern Thailand share the same self-designation 'Lisu / ꓡꓲ-ꓢꓴ'?",Yes,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries,2026-05-11T17:18:18.912947
lisu,B1,B,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：中国云南怒江的傈僳族和泰国北部的Lisaw使用相同的民族自称「Lisu / ꓡꓲ-ꓢꓴ」吗？,是,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries,2026-05-11T17:18:19.931606
lisu,B1,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Lisu of Nujiang (Yunnan) and the Lisaw of northern Thailand share the same self-designation 'Lisu / ꓡꓲ-ꓢꓴ'?",Yes,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries,2026-05-11T17:18:21.163444
lisu,B2,B,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：老傈僳文（Fraser字母）在缅甸和泰国的傈僳族社区中也作为书写系统使用吗？,是,Yes,Yes,True,"The Fraser script is used across trans-border Lisu communities, including in both Myanmar and Thailand.",2026-05-11T17:18:25.406049
lisu,B2,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Fraser script used as a writing system by Lisu communities in both Myanmar and Thailand?",Yes,Yes,Yes,True,"The Fraser script is used across trans-border Lisu communities, including in both Myanmar and Thailand.",2026-05-11T17:18:30.403718
lisu,B2,B,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：老傈僳文（Fraser字母）在缅甸和泰国的傈僳族社区中也作为书写系统使用吗？,是,Yes,Yes,True,"The Fraser script is used across trans-border Lisu communities, including in both Myanmar and Thailand.",2026-05-11T17:18:52.725149
lisu,B2,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Fraser script used as a writing system by Lisu communities in both Myanmar and Thailand?",Yes,Yes,Yes,True,"The Fraser script is used across trans-border Lisu communities, including in both Myanmar and Thailand.",2026-05-11T17:19:05.338091
lisu,B2,B,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：老傈僳文（Fraser字母）在缅甸和泰国的傈僳族社区中也作为书写系统使用吗？,是,Yes,Yes,True,"The Fraser script is used across trans-border Lisu communities, including in both Myanmar and Thailand.",2026-05-11T17:19:08.487888
lisu,B2,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Fraser script used as a writing system by Lisu communities in both Myanmar and Thailand?",Yes,Yes,Yes,True,"The Fraser script is used across trans-border Lisu communities, including in both Myanmar and Thailand.",2026-05-11T17:19:10.087991
lisu,B3,B,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：阔时节（傈僳族新年）在缅甸、泰国和印度的傈僳族社区中也有庆祝吗？,是。,Yes,Yes,True,The Lisu New Year — the most important annual celebration for Lisu communities across all four countries.,2026-05-11T17:19:14.933625
lisu,B3,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Kuoshi Festival (Lisu New Year) also celebrated by Lisu communities in Myanmar, Thailand, and India?",Yes,Yes,Yes,True,The Lisu New Year — the most important annual celebration for Lisu communities across all four countries.,2026-05-11T17:19:20.083853
lisu,B3,B,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：阔时节（傈僳族新年）在缅甸、泰国和印度的傈僳族社区中也有庆祝吗？,是,Yes,Yes,True,The Lisu New Year — the most important annual celebration for Lisu communities across all four countries.,2026-05-11T17:19:34.918498
lisu,B3,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Kuoshi Festival (Lisu New Year) also celebrated by Lisu communities in Myanmar, Thailand, and India?",Yes,Yes,Yes,True,The Lisu New Year — the most important annual celebration for Lisu communities across all four countries.,2026-05-11T17:19:47.047270
lisu,B3,B,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：阔时节（傈僳族新年）在缅甸、泰国和印度的傈僳族社区中也有庆祝吗？,是,Yes,Yes,True,The Lisu New Year — the most important annual celebration for Lisu communities across all four countries.,2026-05-11T17:19:48.735610
lisu,B3,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Kuoshi Festival (Lisu New Year) also celebrated by Lisu communities in Myanmar, Thailand, and India?",Yes,Yes,Yes,True,The Lisu New Year — the most important annual celebration for Lisu communities across all four countries.,2026-05-11T17:19:51.525934
lisu,C1,C,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族的氏族身份（clan membership）是跨越国界的社会身份基础，不受国籍限制吗？,是跨越国界的社会身份基础，,Yes,Yes,True,"Clan membership functions as the primary cross-border social safety net: obligations for mortuary assistance, marriage negotiation, and hospitality follow clan lines regardless of national citizenship.",2026-05-11T17:19:56.306948
lisu,C1,C,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does Lisu clan membership function as a cross-border social identity that transcends national citizenship?",Yes,Yes,Yes,True,"Clan membership functions as the primary cross-border social safety net: obligations for mortuary assistance, marriage negotiation, and hospitality follow clan lines regardless of national citizenship.",2026-05-11T17:20:02.949546
lisu,C1,C,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族的氏族身份（clan membership）是跨越国界的社会身份基础，不受国籍限制吗？,是,Yes,Yes,True,"Clan membership functions as the primary cross-border social safety net: obligations for mortuary assistance, marriage negotiation, and hospitality follow clan lines regardless of national citizenship.",2026-05-11T17:20:15.959069
lisu,C1,C,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does Lisu clan membership function as a cross-border social identity that transcends national citizenship?",Yes,Yes,Yes,True,"Clan membership functions as the primary cross-border social safety net: obligations for mortuary assistance, marriage negotiation, and hospitality follow clan lines regardless of national citizenship.",2026-05-11T17:20:28.609576
lisu,C1,C,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族的氏族身份（clan membership）是跨越国界的社会身份基础，不受国籍限制吗？,是,Yes,Yes,True,"Clan membership functions as the primary cross-border social safety net: obligations for mortuary assistance, marriage negotiation, and hospitality follow clan lines regardless of national citizenship.",2026-05-11T17:20:30.214496
lisu,C1,C,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does Lisu clan membership function as a cross-border social identity that transcends national citizenship?",Yes,Yes,Yes,True,"Clan membership functions as the primary cross-border social safety net: obligations for mortuary assistance, marriage negotiation, and hospitality follow clan lines regardless of national citizenship.",2026-05-11T17:20:31.979522
lisu,C2,C,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：「傈僳族」（中国语境）和「Lisaw」（泰国语境）指的是同一个跨境民族社区的不同国家称呼吗？,是。,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries; Lisaw (หลีซอ) | Thai exonym,2026-05-11T17:20:36.769749
lisu,C2,C,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are 'Lisu' (Chinese context) and 'Lisaw' (Thai context) different national designations for the same trans-border ethnic community?",Yes,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries; Lisaw (หลีซอ) | Thai exonym,2026-05-11T17:20:42.494303
lisu,C2,C,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：「傈僳族」（中国语境）和「Lisaw」（泰国语境）指的是同一个跨境民族社区的不同国家称呼吗？,是,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries; Lisaw (หลีซอ) | Thai exonym,2026-05-11T17:21:00.020128
lisu,C2,C,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are 'Lisu' (Chinese context) and 'Lisaw' (Thai context) different national designations for the same trans-border ethnic community?",Yes,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries; Lisaw (หลีซอ) | Thai exonym,2026-05-11T17:21:11.794702
lisu,C2,C,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：「傈僳族」（中国语境）和「Lisaw」（泰国语境）指的是同一个跨境民族社区的不同国家称呼吗？,是,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries; Lisaw (หลีซอ) | Thai exonym,2026-05-11T17:21:13.351381
lisu,C2,C,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are 'Lisu' (Chinese context) and 'Lisaw' (Thai context) different national designations for the same trans-border ethnic community?",Yes,Yes,Yes,True,Lisu / ꓡꓲ-ꓢꓴ | Pan-community self-designation | Used across all four countries; Lisaw (หลีซอ) | Thai exonym,2026-05-11T17:21:15.403575
lisu,D1,D,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族的口述传统将金沙江和雅砻江流域作为祖先的原始家园吗？,是,Yes,Yes,True,Lisu oral traditions cite the upper Jinsha (金沙江) and Yalong (雅砻江) river basins as the original homeland.,2026-05-11T17:21:19.711611
lisu,D1,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Lisu oral traditions cite the Jinsha and Yalong river basins as the ancestral homeland?",Yes,Yes,Yes,True,Lisu oral traditions cite the upper Jinsha (金沙江) and Yalong (雅砻江) river basins as the original homeland.,2026-05-11T17:21:25.753030
lisu,D1,D,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族的口述传统将金沙江和雅砻江流域作为祖先的原始家园吗？,是,Yes,Yes,True,Lisu oral traditions cite the upper Jinsha (金沙江) and Yalong (雅砻江) river basins as the original homeland.,2026-05-11T17:21:50.291979
lisu,D1,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Lisu oral traditions cite the Jinsha and Yalong river basins as the ancestral homeland?",Yes,Yes,Yes,True,Lisu oral traditions cite the upper Jinsha (金沙江) and Yalong (雅砻江) river basins as the original homeland.,2026-05-11T17:22:07.776360
lisu,D1,D,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族的口述传统将金沙江和雅砻江流域作为祖先的原始家园吗？,是,Yes,Yes,True,Lisu oral traditions cite the upper Jinsha (金沙江) and Yalong (雅砻江) river basins as the original homeland.,2026-05-11T17:22:09.195085
lisu,D1,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Lisu oral traditions cite the Jinsha and Yalong river basins as the ancestral homeland?",No,No,Yes,False,Lisu oral traditions cite the upper Jinsha (金沙江) and Yalong (雅砻江) river basins as the original homeland.,2026-05-11T17:22:10.745098
lisu,D2,D,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族社区中同时存在万物有灵信仰（Ne精灵世界）和基督教信仰吗？,是,Yes,Yes,True,"Animism / Ne Spirit World (ꓠꓲ): The foundational cosmological framework... Christianity: Extremely influential in Myanmar, Thailand, and India, and significantly present in Nujiang, China",2026-05-11T17:22:15.867457
lisu,D2,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do both animism (Ne spirit world) and Christianity coexist as religious frameworks within Lisu communities?",Yes,Yes,Yes,True,"Animism / Ne Spirit World (ꓠꓲ): The foundational cosmological framework... Christianity: Extremely influential in Myanmar, Thailand, and India, and significantly present in Nujiang, China",2026-05-11T17:22:20.439294
lisu,D2,D,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族社区中同时存在万物有灵信仰（Ne精灵世界）和基督教信仰吗？,是,Yes,Yes,True,"Animism / Ne Spirit World (ꓠꓲ): The foundational cosmological framework... Christianity: Extremely influential in Myanmar, Thailand, and India, and significantly present in Nujiang, China",2026-05-11T17:22:40.211932
lisu,D2,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do both animism (Ne spirit world) and Christianity coexist as religious frameworks within Lisu communities?",Yes,Yes,Yes,True,"Animism / Ne Spirit World (ꓠꓲ): The foundational cosmological framework... Christianity: Extremely influential in Myanmar, Thailand, and India, and significantly present in Nujiang, China",2026-05-11T17:22:54.718107
lisu,D2,D,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族社区中同时存在万物有灵信仰（Ne精灵世界）和基督教信仰吗？,是,Yes,Yes,True,"Animism / Ne Spirit World (ꓠꓲ): The foundational cosmological framework... Christianity: Extremely influential in Myanmar, Thailand, and India, and significantly present in Nujiang, China",2026-05-11T17:22:56.298044
lisu,D2,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do both animism (Ne spirit world) and Christianity coexist as religious frameworks within Lisu communities?",Yes,Yes,Yes,True,"Animism / Ne Spirit World (ꓠꓲ): The foundational cosmological framework... Christianity: Extremely influential in Myanmar, Thailand, and India, and significantly present in Nujiang, China",2026-05-11T17:22:58.522419
lisu,D3,D,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族的刀杆节（上刀山）是傈僳族的传统节日，在中国和缅甸的傈僳族社区中均有庆祝吗？,是,Yes,Yes,True,The Knife Pole Festival (Daoganjie) is a traditional Lisu festival with celebrations in both China and Myanmar Lisu communities.,2026-05-11T17:23:04.388684
lisu,D3,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Knife Pole Festival (Daoganjie) a traditional Lisu festival celebrated by Lisu communities in both China and Myanmar?",Yes,Yes,Yes,True,The Knife Pole Festival (Daoganjie) is a traditional Lisu festival with celebrations in both China and Myanmar Lisu communities.,2026-05-11T17:23:11.414444
lisu,D3,D,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族的刀杆节（上刀山）是傈僳族的传统节日，在中国和缅甸的傈僳族社区中均有庆祝吗？,是,Yes,Yes,True,The Knife Pole Festival (Daoganjie) is a traditional Lisu festival with celebrations in both China and Myanmar Lisu communities.,2026-05-11T17:23:27.454942
lisu,D3,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Knife Pole Festival (Daoganjie) a traditional Lisu festival celebrated by Lisu communities in both China and Myanmar?",Yes,Yes,Yes,True,The Knife Pole Festival (Daoganjie) is a traditional Lisu festival with celebrations in both China and Myanmar Lisu communities.,2026-05-11T17:23:40.144691
lisu,D3,D,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：傈僳族的刀杆节（上刀山）是傈僳族的传统节日，在中国和缅甸的傈僳族社区中均有庆祝吗？,是,Yes,Yes,True,The Knife Pole Festival (Daoganjie) is a traditional Lisu festival with celebrations in both China and Myanmar Lisu communities.,2026-05-11T17:23:41.853780
lisu,D3,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Knife Pole Festival (Daoganjie) a traditional Lisu festival celebrated by Lisu communities in both China and Myanmar?",Yes,Yes,Yes,True,The Knife Pole Festival (Daoganjie) is a traditional Lisu festival with celebrations in both China and Myanmar Lisu communities.,2026-05-11T17:23:43.840293
