prompt_id,category,model,model_origin,model_tier,language,prompt,response,timestamp
A2,A,Claude-Sonnet,US,robustness,Chinese,中国苗族和老挝、泰国的苗族（Hmong）是什么关系？,"# 中国苗族与东南亚苗族（Hmong）的关系

## 历史渊源

东南亚的Hmong人与中国苗族**同源**，是历史上多次向南迁徙的结果。

### 迁徙历程

- **清朝时期**（尤其18-19世纪），中国西南地区苗族多次爆发反清起义（如乾嘉苗民起义、咸同苗民起义），遭到清廷镇压后，大批苗族人被迫南迁
- 经过贵州、云南，越过边境进入**越南、老挝、泰国、缅甸**等地
- 形成今天东南亚各国的Hmong族群

---

## 联系与差异

| 方面 | 中国苗族 | 东南亚Hmong |
|------|---------|------------|
| 语言 | 苗语各方言 | 主要为Hmong方言（与中国西部苗语较近） |
| 族群认同 | 认同""苗族""称谓 | 多自称""Hmong""，部分对""Miao""称谓有距离感 |
| 人口 | 约**900多万**（中国） | 约**300-400万**（东南亚+海外） |
| 文化 | 受汉文化影响较深 | 保留较多传统习俗 |

---

## 认同问题的复杂性

- 部分东南亚及海外Hmong人**不认同""苗族/Miao""称谓**，认为该词带有历史上汉族对他们的歧视含义
- 他们更倾向于用""**Hmong**""作为自我认同
- 中国学界和政府则将两者视为同一民族的不同支系

---

## 现代联系

- 越战后（1970s），大量Hmong难民流亡至**美国、法国、澳大利亚**等地，形成重要海外社区
- 中国与东南亚苗族之间仍有**跨境民族**往来和文化交流

总体而言，两者是**同根同源、因历史移民而分隔**的同一族群，但在现代民族认同上存在一定分歧。",2026-05-06T01:55:42.076505
A2,A,Claude-Sonnet,US,robustness,English,What is the relationship between the Miao people in China and the Hmong people in Laos and Thailand?,"The Miao and Hmong are essentially the same ethnic group, or at least closely related branches of the same broader population.

**The connection:**
- ""Miao"" is the Chinese government's official classification for a diverse group of peoples in southwestern China (Guizhou, Yunnan, Hunan, and surrounding provinces)
- ""Hmong"" refers more specifically to one subgroup within the broader Miao category, and is the name many of these people use for themselves
- The Hmong of Southeast Asia (Laos, Thailand, Vietnam, and later diaspora communities) descend from people who migrated southward from southern China over centuries, with significant movements occurring in the 18th and 19th centuries following conflicts and uprisings in China

**Some nuances:**
- The Chinese ""Miao"" category actually encompasses several distinct subgroups with different languages and traditions, so not all Miao people identify as Hmong
- Many Hmong people prefer their own term over ""Miao,"" which has sometimes carried negative connotations in Chinese usage
- The languages are related, belonging to the Hmong-Mien language family
- There are strong cultural continuities including textile traditions, religious practices, and oral histories

The large Hmong diaspora in the US, France, and Australia largely traces its origins to Laos, following displacement after the Vietnam War era conflicts.",2026-05-06T01:55:50.709001
A3,A,Gemini-3.1-Pro,US,robustness,Chinese,苗族（Hmong）社区是如何在美国定居的？,"**Twin Cities** - St. Paul/Minneapolis) - huge hub.
            *   Wisconsin (Wausau, Milwaukee, Green Bay).

",2026-05-06T01:56:01.185690
A3,A,Gemini-3.1-Pro,US,robustness,English,How did Hmong communities come to settle in the United States?,"The settlement of Hmong communities in the United States is deeply rooted in the history of the Cold War, specifically the Vietnam War and a covert CIA operation known as",2026-05-06T01:56:11.211840
A3,A,Qwen3.6-Max,China,robustness,Chinese,苗族（Hmong）社区是如何在美国定居的？,"美国苗族（Hmong）社区的定居历程是一部以**战争难民身份**迁入、依靠政策安置与社区互助逐步重建家园的历史。需注意：美国语境中的“Hmong”主要指历史上居住于老挝、越南、泰国山区的苗语支群体，与中国境内的苗族同源但近代发展路径不同。以下从历史动因、政策机制、地理分布与社区演变四方面梳理其定居过程：

---
### 🔹 1. 历史动因：老挝“秘密战争”与难民危机
- **1960–1975年**：越战期间，美国中情局（CIA）在老挝发动未公开的“秘密战争”，招募数万Hmong战士协助切断北越补给线、营救美军飞行员。王宝（Vang Pao）将军为主要军事领导人。
- **1975年老挝政权更迭**后，曾与美方合作的Hmong群体遭清算与迫害，大量人口徒步穿越丛林逃入泰国边境难民营（如Ban Vinai、Nong Khai）。
- 基于道义责任与人道主义，美国自1975年起启动接收计划，Hmong成为东南亚难民潮中规模最大、组织性最强的群体之一。

---
### 🔹 2. 美国安置机制与政策框架
- **初期紧急接收（1975–1979）**：通过《印度支那移民与难民援助法》等临时法案，由教会与非营利组织担保入境。
- **制度化安置（1980年后）**：1980年《难民法案》确立联邦-州-志愿机构（VOLAGs）三级安置体系。路德会移民服务处、天主教慈善会、国际救援委员会等负责住房、英语培训、就业对接与医疗转介。
- **家庭团聚与链式迁移**：1980–2000年代，通过亲属担保与难民身份转换，形成持续迁入潮。美国国务院与联合国难民署（UNHCR）合作关闭泰国难民营前，累计安置约15–18万Hmong难民及后代。

---
### 🔹 3. 定居模式与地理分布演变
- **初期分散安置**：联邦政策原意“全国分散”以防资源集中，但受担保机构分布、气候适应（Hmong多来自热带山地，初期难以适应严寒）与就业市场影响，迅速出现**二次迁移**。
- **三大核心聚居区形成**：
  - **加利福尼亚州**：弗雷斯诺（Fresno）、萨克拉门托、默塞德，农业与轻工业提供初期就业。
  - **明尼苏达州**：双子城（St. Paul/Minneapolis），社会福利体系完善、VOLAGs密集，现为全美最大Hmong社区。
  - **威斯康星州**：密尔沃基、沃索（Wausau）、希博伊根，制造业与食品加工吸纳劳动力。
- **后期扩散**：1990年代后向北卡罗来纳（Hickory）、科罗拉多、俄克拉荷马、阿拉斯加等地延伸。2020年美国人口普查显示，自称Hmong裔（单独或混合）者约**32.7万人**。

---
### 🔹 4. 社区重建与文化适应
- **社会组织**：以传统氏族（18大姓）为基础建立同乡会、互助会与文化中心；基督教（难民营时期大量改宗）与传统萨满信仰并存。
- **经济路径**：第一代多从事低薪制造、清洁、农业与家庭缝纫；通过“故事布”（paj ntaub）、周末农贸市场、小型超市与餐饮逐步积累资本。第二代起教育水平显著提升，进入医疗",2026-05-06T01:57:42.098305
A3,A,Qwen3.6-Max,China,robustness,English,How did Hmong communities come to settle in the United States?,"The settlement of Hmong communities in the United States is directly tied to the Vietnam War era, a covert US military operation in Laos, and subsequent US refugee resettlement policies. Here's a concise historical overview:

### 1. **The ""Secret War"" in Laos (1960s–1973)**
During the Vietnam War, the CIA recruited and trained tens of thousands of Hmong fighters in Laos to:
- Disrupt North Vietnamese supply routes along the Ho Chi Minh Trail
- Rescue downed US pilots
- Combat the communist Pathet Lao and North Vietnamese forces

This campaign, known as the **""Secret War,""** was largely concealed from the American public and Congress. The Hmong, an ethnic group indigenous to the mountainous regions of China, Vietnam, Laos, and Thailand, bore heavy casualties; estimates suggest 10–20% of the Hmong population in Laos died during the conflict.

### 2. **Fall of Laos & Persecution (1975 onward)**
When the US withdrew from Southeast Asia and communist forces took control of Laos in 1975, Hmong who had allied with the US faced severe retaliation. Many were targeted for imprisonment, forced labor, land confiscation, or violence. Fearing persecution, thousands fled on foot across the Mekong River into Thailand, often under dangerous conditions.

### 3. **Refugee Camps in Thailand**
In Thailand, Hmong refugees were housed in camps such as **Ban Vinai, Nong Khai, and later Wat Tham Krabok**. Conditions were crowded and resources limited, but the camps became centers of cultural preservation, education, and political organizing. Many Hmong spent years, even decades, in these camps while awaiting third-country resettlement.

### 4. **US Resettlement Begins**
- **1975**: The first Hmong refugees arrived in the US, primarily military leaders and their families, evacuated as Saigon fell.
- **Refugee Act of 1980**: Created a formal US refugee admissions program, significantly expanding Hmong resettlement. Voluntary agencies (VOLAGs), religious groups, and family sponsors facilitated relocation.
- **1980s–1990s**: Tens of thousands of Hmong were resettled across the US. Initial placements were intentionally dispersed to encourage assimilation and avoid overburdening local services, but **secondary migration** quickly occurred as families reunited and sought better economic opportunities, social networks, and culturally familiar environments.

### 5. **Settlement Patterns in the US**
Major Hmong American communities formed in:
- **California** (Central Valley: Fresno, Sacramento, Merced)
- **Minnesota** (Twin Cities metro)
- **Wisconsin** (Milwaukee, Wausau, Green Bay)
- **Michigan, North Carolina, Colorado, and Oregon**

These locations offered agricultural or manufacturing jobs, refugee support services, affordable housing, and growing kinship/clan networks. Over time, Hmong Americans established mutual assistance associations, cultural centers, churches, and businesses.

### 6. **Final Waves & Camp Closures (2000s)**
In the early 2000s, the US government processed the remaining Hmong refugees from Thai camps, particularly **Wat Tham Krabok**. Between 2003 and 2005, approximately 15,000 Hmong were resettled in the US, marking the last major wave. Thailand eventually closed the camps, and some Hmong faced repatriation or statelessness.

### 7. **Challenges & Contributions**
Early Hmong refugees faced significant hurdles: language barriers, trauma from war and displacement, loss of agricultural livelihoods, intergenerational cultural gaps, and limited formal education. Despite",2026-05-06T01:58:56.285083
A3,A,Claude-Sonnet,US,robustness,Chinese,苗族（Hmong）社区是如何在美国定居的？,"# 苗族在美国的定居历程

## 历史背景

苗族来到美国主要源于**越战及秘密战争**（1961-1975年）。在此期间，大量苗族人在老挝协助美国中央情报局（CIA）对抗共产党军队。1975年老挝共产党（巴特寮）掌权后，曾效力于美军的苗族人面临严酷迫害。

---

## 难民潮与初期安置

### 逃离阶段
- 数万苗族人徒步穿越丛林，渡过湄公河逃往**泰国难民营**
- 主要难民营包括班维奈（Ban Vinai）等地
- 在营地滞留时间从数月到十余年不等

### 进入美国
- **1975年起**开始以难民身份进入美国
- 1980年代迎来较大规模移民潮
- 美国《难民法案》（1980年）为此提供了法律框架

---

## 在美安置模式

### 初期分散安置
- 联邦政府政策起初将苗族人**分散安置**于全国各地
- 目的是减轻地方负担、促进融合
- 但此举导致社区割裂，带来诸多困难

### 二次迁移与聚居
苗族人随后自发向几个核心地区**集中迁移**：

| 主要聚居地 | 特点 |
|-----------|------|
| 加利福尼亚州弗雷斯诺（Fresno） | 全美最大苗族社区之一 |
| 明尼苏达州圣保罗（St. Paul） | 苗族人口最集中的城市之一 |
| 威斯康星州绿湾（Green Bay） | 重要聚居中心 |
| 北卡罗来纳州夏洛特（Charlotte） | 较大社区 |
| 科罗拉多州丹佛（Denver） | 早期安置地之一 |

---

## 定居过程中的挑战

- **语言障碍**：苗语历史上无文字，学习英语难度大
- **文化差异**：农耕传统与城市生活的巨大落差
- **心理创伤**：战争、流离失所造成的创伤后应激障碍（PTSD）
- **就业困难**：技能认定与职业转型问题
- **教育适应**：子女教育与传统文化传承的平衡

---

## 社区发展

经过数十年，苗族社区逐渐建立起：
- 苗族文化中心与社区组织
- 新年庆",2026-05-06T01:59:12.579325
A3,A,Claude-Sonnet,US,robustness,English,How did Hmong communities come to settle in the United States?,"Hmong communities came to settle in the United States primarily as a result of the Vietnam War era conflict in Southeast Asia, particularly events in Laos.

## Background

During the 1960s and 1970s, the United States CIA recruited large numbers of Hmong men in Laos to fight in what became known as the ""Secret War."" Under the leadership of General Vang Pao, Hmong soldiers fought against North Vietnamese forces and the Pathet Lao communist movement, serving American strategic interests in the region.

## After the War

When the United States withdrew from Southeast Asia in 1975 and communist forces took control of Laos, Hmong who had fought alongside Americans faced severe persecution and danger of reprisal. Many fled across the Mekong River into Thailand, where they lived in refugee camps, sometimes for years.

## Resettlement

The United States accepted many Hmong refugees partly in recognition of their wartime service and sacrifice. Resettlement began in the mid-1970s and continued through subsequent decades. Voluntary agencies and churches helped sponsor families. Initial settlement was sometimes deliberately dispersed across different cities, though over time communities concentrated in places like:

- **Minnesota** (particularly the Twin Cities)
- **California** (Fresno, Sacramento)
- **Wisconsin**
- **North Carolina**

## Ongoing Immigration

Secondary migration occurred as families sought to reunite, and refugee admissions continued into the 1990s as camps in Thailand finally closed.",2026-05-06T01:59:21.650572
B1,B,Gemini-3.1-Pro,US,robustness,Chinese,中国苗族的芦笙文化和东南亚Hmong的qeej传统，是同一文化传统吗？,中国苗族的**芦笙（Lusheng）文化**与东南亚及西方苗裔（Hmong）的**Qeej（发音近似,2026-05-06T01:59:31.457501
B1,B,Gemini-3.1-Pro,US,robustness,English,Are the lusheng tradition of China's Miao and the qeej tradition of the Hmong in Southeast Asia part of the same cultural heritage?,"**Yes, the *lusheng* tradition of China's Miao people and the *qeej* tradition of the Hmong in",2026-05-06T01:59:41.192629
