prompt_id,category,model,model_origin,model_tier,language,prompt,response,timestamp
A2,A,Claude-Sonnet,US,robustness,Chinese,拉祜语属于哪个语系？它与周边哪些民族的语言有亲缘关系？,"# 拉祜语的语系归属及亲缘关系

## 语系归属

拉祜语属于**汉藏语系（Sino-Tibetan）**，其下归类为：

- **藏缅语族（Tibeto-Burman）**
- **彝语支（Loloish / Yi branch）**，有时也称""缅彝语支""的一部分

具体分类上，拉祜语属于**彝语支中的""拉祜-彝""次群**，与哈尼语关系尤为密切。

---

## 与周边民族语言的亲缘关系

### 关系较近的语言

| 语言 | 民族/地区 | 亲缘程度 |
|------|-----------|----------|
| **哈尼语** | 中国云南、越南、老挝 | 最近，同属彝语支 |
| **彝语** | 中国西南各地 | 较近，同属彝语支 |
| **阿卡语（Akha）** | 缅甸、泰国、老挝 | 较近，与拉祜语常被视为关系密切 |
| **傈僳语** | 云南、缅甸 | 同属彝语支 |
| **纳西语** | 云南丽江一带 | 同族群但稍远 |

### 较远的亲缘关系

- **缅甸语**：同属藏缅语族，但分属不同语支
- **藏语**：同属汉藏语系，亲缘较远

---

## 地理分布背景

拉祜族主要分布在**中国云南省澜沧江流域**（尤其是澜沧拉祜族自治县），以及缅甸、泰国、老挝等东南亚国家，因此拉祜语与跨境分布的哈尼语、阿卡语等形成了地理上和语言学上的密切关联。

---

如需进一步了解拉祜语的语音特点或文字系统，可以继续探讨。",2026-05-06T21:03:22.596263
A2,A,Claude-Sonnet,US,robustness,English,What language family does the Lahu language belong to? Which neighboring peoples' languages are related to it?,"The Lahu language belongs to the **Tibeto-Burman** language family, which is itself a branch of the broader **Sino-Tibetan** family.

Within Tibeto-Burman, Lahu belongs to the **Loloish** (also called **Yi** or **Ngwi**) branch. Languages closely related to Lahu include those spoken by neighboring peoples such as:

- **Akha** (Hani) people
- **Lisu** people
- **Yi** (Nuosu) people
- **Naxu/Naxi** people (more distantly)

These groups are found in the highland regions of southwestern China (Yunnan), Myanmar, Thailand, Laos, and Vietnam, and their languages share common ancestry within the Loloish/Ngwi subbranch of Tibeto-Burman.",2026-05-06T21:03:28.656941
A3,A,Gemini-3.1-Pro,US,robustness,Chinese,拉祜族主要居住在哪里？,拉祜族主要居住在**中国云南省**的西南部地区，同时也是一个**跨国境分布**的民族。具体分布,2026-05-06T21:03:39.341883
A3,A,Gemini-3.1-Pro,US,robustness,English,Where do the Lahu people primarily live?,"The Lahu people are an indigenous ethnic group who primarily live in the mountainous regions of **Southwest China and Southeast Asia**. 

Their population is spread across several countries, with the vast majority living in the following areas:

*   **China (Largest population):** The majority of the Lahu people live in China, specifically in **Yunnan Province**. The most significant concentration is in the Lancang Lahu Autonomous County, as well as the Menglian and Shuangjiang counties. 
*   **Myanmar (Burma",2026-05-06T21:03:49.585899
A3,A,Qwen3.6-Max,China,robustness,Chinese,拉祜族主要居住在哪里？,"拉祜族主要聚居在**中国云南省南部**，尤其集中在澜沧江中下游流域及中缅边境地带。具体分布如下：

📍 **核心聚居区**（均在云南省）：
- **澜沧拉祜族自治县**（普洱市）：拉祜族人口最集中、文化保存最完整的地区，也是全国唯一的拉祜族单一民族自治县。
- **孟连傣族拉祜族佤族自治县**（普洱市）
- **双江拉祜族佤族布朗族傣族自治县**（临沧市）
- **镇沅彝族哈尼族拉祜族自治县**（普洱市）
- 此外，在普洱市其他县区、临沧市、西双版纳州、红河州及玉溪市等地也有散居或小规模聚居。

🌍 **地理与跨境特点**：
- 主要生活在海拔1000～2000米的山区、半山区，传统以山地农耕和狩猎采集为生。
- 拉祜族属于跨境民族，在**缅甸（掸邦）、泰国北部、老挝、越南**等地也有分布，海外人口约数十万。

📊 **人口数据**：
根据2020年第七次全国人口普查，中国拉祜族总人口约**48.99万**，其中**90%以上居住在云南省**。

如需了解拉祜族的语言、节日（如扩塔节/拉祜年）、传统民居或文化习俗，可进一步提问。",2026-05-06T21:04:26.835949
A3,A,Qwen3.6-Max,China,robustness,English,Where do the Lahu people primarily live?,"The Lahu people are a cross-border ethnic group whose traditional homelands span the mountainous regions of southern China and mainland Southeast Asia. Their primary concentrations are:

🇨🇳 **China**: The largest Lahu population lives in **Yunnan Province**, particularly in the Pu'er and Lincang prefectures. The **Lancang Lahu Autonomous County** is the only Chinese county officially designated for the Lahu, and significant communities also reside in Menglian, Ximeng, and Jinggu counties.

🇲🇲 **Myanmar**: Substantial Lahu communities are found in **eastern Shan State**, especially near the Chinese and Thai borders.

🇹🇭 **Thailand**: The Lahu are one of the recognized highland ethnic groups in **northern Thailand**, with villages mainly in Chiang Rai, Chiang Mai, Mae Hong Son, and Tak provinces.

🇱🇦 **Laos**: Smaller but established Lahu populations live in **northern provinces** such as Luang Namtha, Phongsali, and Oudomxay.

🇻🇳 **Vietnam**: A minority presence exists in the **northwestern provinces** like Lai Châu and Điện Biên.

The Lahu are traditionally swidden (slash-and-burn) farmers and animist/Buddhist/Christian practitioners, with their own Tibeto-Burman language. Total population estimates range from **800,000 to over 1 million**, with roughly half residing in China. Their distribution reflects historical migration patterns across the highlands of the Upper Mekong region over the past few centuries.",2026-05-06T21:04:57.570473
A3,A,Claude-Sonnet,US,robustness,Chinese,拉祜族主要居住在哪里？,"拉祜族主要居住在中国**云南省**，集中分布在**澜沧江**流域，尤其是**普洱市**（原思茅地区）和**西双版纳傣族自治州**一带。其中，**澜沧拉祜族自治县**是全国唯一的拉祜族自治县，也是拉祜族人口最为集中的地区。

此外，在临沧市、红河州等地也有部分拉祜族分布。在中国境外，缅甸、泰国、老挝、越南等东南亚国家也有少量拉祜族居住。",2026-05-06T21:05:03.376057
A3,A,Claude-Sonnet,US,robustness,English,Where do the Lahu people primarily live?,"The Lahu people primarily live in the mountainous regions of Southeast Asia and Southwest China. Their population is spread across:

- **China** – mainly in Yunnan Province
- **Myanmar (Burma)** – particularly in Shan State
- **Thailand** – in the northern highlands
- **Laos**
- **Vietnam** – in smaller numbers

China has the largest population of Lahu people, with Yunnan Province being their main homeland.",2026-05-06T21:05:07.611421
B1,B,Gemini-3.1-Pro,US,robustness,Chinese,中国云南的拉祜族（拉祜族）和泰国北部的拉祜族（目舍/Mussur）是什么关系？,中国云南的拉祜族和泰国北部的拉祜族（在泰国常被称为目舍/Muser/Mussur）实际上是**同,2026-05-06T21:05:17.624259
B1,B,Gemini-3.1-Pro,US,robustness,English,"What is the relationship between the Lahu (拉祜族) of Yunnan, China, and the Lahu (Mussur / ลาหู่) of northern Thailand?","The Lahu people of Yunnan, China (拉祜族), and the Lahu people of northern Thailand (ลาหู่ / Mussur) are",2026-05-06T21:05:27.662853
B1,B,Qwen3.6-Max,China,robustness,Chinese,中国云南的拉祜族（拉祜族）和泰国北部的拉祜族（目舍/Mussur）是什么关系？,"中国云南的拉祜族与泰国北部的拉祜族（泰语称 **มูเซอ**，罗马化常作 **Muser / Musoe**，中文偶音译为“目舍”或“穆瑟”）实为**同一民族因历史迁徙形成的跨境分布群体**。二者语言同源、文化同根，因现代国界划分而分属不同国家，在政策环境与社会发展路径上产生一定差异，但民族认同与文化纽带依然紧密。

以下从几个维度具体说明：

### 1. 历史渊源与迁徙路径
- **起源地**：拉祜族先民属古代氐羌系统，早期活动于青藏高原东缘及川滇交界地带，后逐步南迁至云南中南部。
- **跨境迁徙**：19世纪中叶至20世纪初，受清廷改土归流、地方战乱、土地资源紧张及人口压力等因素影响，部分拉祜人从云南普洱、临沧、西双版纳等地继续南迁，经缅甸掸邦进入泰国北部（清莱、清迈、夜丰颂等府）及老挝北部。泰国北部的拉祜族即为此批移民的后裔。
- **跨国分布现状**：中国拉祜族人口约50万（2020年普查），主要聚居于澜沧拉祜族自治县等地；泰国拉祜族约8–12万，是泰北“山地部落”（ชาวเขา）中人口较多的群体之一。

### 2. 语言与文化的一致性
- **语言**：均属汉藏语系藏缅语族彝语支，分拉祜纳（黑拉祜）、拉祜西（黄拉祜）等方言。中泰两地拉祜语基本可互通，仅因长期隔离和接触语言不同，在词汇、语调上略有差异。
- **传统信仰与节庆**：以万物有灵、祖先崇拜为核心，重视“厄莎”（创世神/天神）信仰。传统新年“扩塔节”（拉祜年）、芦笙舞、口弦、织锦、干栏式建筑等文化要素在两地均完整保留。
- **社会组织**：传统以村寨为单位，由“卡些”（头人/长老）与宗教祭司“摩巴”共同维系秩序，这一结构在泰北拉祜村寨中仍可见痕迹。

### 3. 现代国家语境下的差异
| 维度 | 中国云南拉祜族 | 泰国北部拉祜族（Muser） |
|------|----------------|------------------------|
| **法律地位** | 官方认定少数民族，享有民族区域自治政策 | 历史上被归为“山地部落”，20世纪末起逐步获得泰国国籍与公民权 |
| **语言教育** | 拉祜文规范推广，双语教育纳入体系 | 无官方文字教育，年轻一代泰语普及率高，母语传承依赖家庭与社区 |
| **宗教变迁** | 传统信仰为主，部分信奉基督教/佛教 | 20世纪基督教传教深入，基督徒比例较高；部分受泰北佛教文化影响 |
| **生计方式** | 农耕为主，政府扶贫与产业扶持力度大 | 传统刀耕火种转向定耕、旅游手工艺、咖啡/茶叶种植等，受山地政策与市场影响深 |

### 4. 当代联系与学术认知
- **民间往来**：虽受国界限制，但跨境探亲、节庆互访、基督教教会网络及学术文化交流仍持续存在。
- **学术研究**：中外民族学/人类学界普遍将拉祜族视为典型的**跨境民族（transborder ethnic group）**，",2026-05-06T21:06:37.723254
B1,B,Qwen3.6-Max,China,robustness,English,"What is the relationship between the Lahu (拉祜族) of Yunnan, China, and the Lahu (Mussur / ลาหู่) of northern Thailand?","The Lahu (拉祜族) of Yunnan, China, and the Lahu (commonly called ลาหู่ or historically มูเซอ/Mussur in Thai) of northern Thailand are **the same ethnic group**, divided by modern national borders but linked by shared ancestry, language, culture, and historical migration. Their relationship is best understood as a **transnational kinship network** that has adapted to different state contexts while maintaining core ethno-cultural continuity.

### 🔹 Common Origin & Historical Migration
- The Lahu trace their origins to the highlands of western China (Qinghai/Gansu/Tibetan plateau region). Over centuries, they migrated southward into Yunnan.
- From the **mid-19th to mid-20th centuries**, successive waves moved further south into eastern Myanmar (Shan State) and northern Thailand. Push factors included:
  - Qing dynasty military campaigns and local rebellions (e.g., Panthay Rebellion)
  - Land pressure and shifting swidden agriculture
  - 20th-century conflicts: warlord era, WWII, Chinese Civil War, and later PRC collectivization
- The Thai Lahu are thus largely **descendants of migrants from Yunnan and adjacent Myanmar**, with most settlements in Thailand dating from the late 1800s to the 1970s.

### 🔹 Linguistic & Cultural Continuity
- **Language**: Both groups speak Lahu, a Tibeto-Burman language of the Loloish (Yi) branch. Dialects across the border remain largely mutually intelligible.
- **Subgroups**: The same traditional divisions exist on both sides:
  - `Lahu Na` (Black Lahu)
  - `Lahu Nyi` (Red Lahu)
  - `Lahu Hpu` (White Lahu)
  - `Lahu Shi` (Yellow Lahu)
  Each subgroup maintains distinct dress, rituals, and social customs that are recognizable across borders.
- **Social & Cultural Practices**: Traditional village leadership (`aw hka` or `to bo`), kinship-based reciprocity, swidden farming, oral literature, and the Lahu New Year festival (`Khor Chao` or `Gui Tang`) remain core cultural markers in both countries.

### 🔹 Religious Developments & Transnational Networks
- Traditionally animist, many Lahu converted to **Christianity** (especially Baptist) following missionary work beginning in the late 19th century. This created enduring cross-border church networks linking Yunnan, Myanmar, and Thailand.
- In Thailand, prolonged contact with lowland society has led some Lahu to incorporate **Theravada Buddhist** practices, while in China, state secularization and ethnic policy have shaped different religious expressions. Nevertheless, shared hymns, pastoral training, and pilgrimage routes still connect communities.

### 🔹 Divergence Under Different State Policies
| Dimension | China (Yunnan) | Thailand (North) |
|----------|----------------|------------------|
| **Legal Status** | Officially recognized ethnic minority; Lancang Lahu Autonomous County (est. 1953) | Classified among ""hill tribes""; historically faced statelessness and land tenure insecurity |
| **Education & Language** | Bilingual schooling (Lahu-Chinese); state-supported cultural preservation | Thai-language dominant; Lahu taught informally or in NGO/church programs |
| **Socioeconomic Integration** | Targeted poverty alleviation, infrastructure, and tourism development; some assimilation pressure | Royal development projects, citizenship reforms since 2000s; ethnic tourism and market integration |
| **Political Context** | Managed within China's ethnic minority framework | Navigates Thai nation-building, citizenship laws, and highland development policies |

###",2026-05-06T21:08:11.256436
B1,B,Claude-Sonnet,US,robustness,Chinese,中国云南的拉祜族（拉祜族）和泰国北部的拉祜族（目舍/Mussur）是什么关系？,"# 中国云南拉祜族与泰国北部拉祜族的关系

## 同源关系

两者本质上是**同一民族的跨境分布**，共享共同的族源、语言和文化传统。

### 历史渊源

- 拉祜族起源于中国西南地区，学界多认为其祖先与**氐羌系统**族群有关
- 历史上经历多次南迁，逐步从云南向中南半岛扩散
- 大规模迁入缅甸和泰国北部主要发生在**18–20世纪**，部分与战乱、压迫及寻找土地资源有关
- 20世纪中叶国共内战后，又有新一批人群随国民党残部相关流动进入东南亚

### 语言

- 同属**汉藏语系藏缅语族**拉祜语
- 中国境内分拉祜纳（黑拉祜）、拉祜西（黄拉祜）等方言
- 泰国的拉祜族（泰语称 **มูเซอ / Mussur**，意为""猎人""，带有外来称谓性质）保留了相近语言，但有所分化

### 宗教差异

这是两地较明显的分化点：
- 中国云南：传统万物有灵信仰，部分信仰**基督教**（19世纪末美国传教士影响）
- 泰国北部：基督教影响更为显著，同时保留传统信仰；部分村落佛教影响也存在

### 文化认同

- 共享**葫芦节**（拉祜族重要节日）、服饰传统、音乐（芦笙等）
- 跨境家庭联系和亲属网络至今仍存在
- 但长期分隔导致在国家认同、生活方式上已有明显差异

## 现状

| 对比项 | 中国云南 | 泰国北部 |
|--------|----------|----------|
| 人口 | 约50万 | 约10万左右 |
| 官方称谓 | 拉祜族（官方认定民族） | มูเซอ（Mussur） |
| 政治地位 | 中国少数民族之一 | 山地少数民族（部分无国籍问题历史上存在） |
| 宗教 | 多元（传统/基督教） | 基督教较强势 |

## 小结

两者是**同根同源的跨境民族**，因历史迁徙和现代国境线划定而分属不同国家，形成了既有深厚文化联系、又因政治",2026-05-06T21:08:29.983235
B1,B,Claude-Sonnet,US,robustness,English,"What is the relationship between the Lahu (拉祜族) of Yunnan, China, and the Lahu (Mussur / ลาหู่) of northern Thailand?","The Lahu in Yunnan, China and the Lahu in northern Thailand (also known as Mussur, มูเซอ, or ลาหู่) are essentially the same ethnic group, connected by a history of migration southward from the highlands of southwestern China.

## Key aspects of their relationship:

**Common Origin**: The Lahu are a Tibeto-Burman speaking people who originated in the highlands of what is now Yunnan province. They share the same ancestral homeland and speak closely related dialects of the Lahu language.

**Migration History**: Over several centuries, and particularly during the 18th-20th centuries, significant numbers of Lahu migrated southward through Burma (Myanmar) into northern Thailand, as well as into Laos. This movement was driven by a combination of factors including political pressure, conflicts, missionary activity, and the search for new agricultural land.

**Cultural Continuity**: They share core cultural elements including language, traditional religious practices (including animism and a messianic religious tradition), music, dress, and subsistence patterns centered on highland agriculture.

**Distinct Developments**: Despite their shared origins, the two populations have developed somewhat differently due to their different national contexts, interactions with neighboring peoples, exposure to different missionary influences (Christian missionaries had significant impact on some Thai Lahu communities), and distinct colonial and post-colonial experiences.

They are essentially **the same ethnic group divided by national borders**, a common situation among highland minority peoples of mainland Southeast Asia.",2026-05-06T21:08:39.612851
B2,B,Gemini-3.1-Pro,US,robustness,Chinese,云南澜沧的拉祜年（扩塔节）和泰国北部拉祜社区庆祝的新年（Khao Chi）是同一个传统吗？,"**简短回答：**
**是的，它们在根本上是同一个传统。** 

云南澜沧的拉祜族“扩塔节",2026-05-06T21:08:50.541126
B2,B,Gemini-3.1-Pro,US,robustness,English,"Are the Lahu New Year (拉祜年 / Khao Chi) celebrated in Lancang, Yunnan and the Lahu New Year observed in northern Thailand the same tradition?","   *China (Lancang):* Heavily synchronized with the Chinese Lunar New Year (Spring Festival). Usually celebrated in two parts: ""Female New Year",2026-05-06T21:09:02.164624
