community,prompt_id,category,model,model_origin,language,probe_question,raw_answer,probe_result,correct_answer,probe_accepted,knowledge_basis,timestamp
miao_hmong,A2,A,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Miao in China and the Hmong in Southeast Asia share historical continuity?",Yes,Yes,Yes,True,The community spans three nodes with historical continuity but distinct identities,2026-05-11T17:03:42.189988
miao_hmong,A3,A,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：美国的Hmong社区是否主要通过1975年后的难民安置计划定居的？,是。,Yes,Yes,True,Hmong-American: resettled after 1975 via Thai refugee camps; Hmong who supported the US in the Secret War in Laos fled after 1975 Communist victory; resettled in the West via Thai refugee camps,2026-05-11T17:03:47.380848
miao_hmong,A3,A,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Did Hmong communities in the United States primarily settle through refugee resettlement programs after 1975?",Yes,Yes,Yes,True,Hmong-American: resettled after 1975 via Thai refugee camps; Hmong who supported the US in the Secret War in Laos fled after 1975 Communist victory; resettled in the West via Thai refugee camps,2026-05-11T17:03:52.340358
miao_hmong,A3,A,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：美国的Hmong社区是否主要通过1975年后的难民安置计划定居的？,是,Yes,Yes,True,Hmong-American: resettled after 1975 via Thai refugee camps; Hmong who supported the US in the Secret War in Laos fled after 1975 Communist victory; resettled in the West via Thai refugee camps,2026-05-11T17:04:05.108791
miao_hmong,A3,A,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Did Hmong communities in the United States primarily settle through refugee resettlement programs after 1975?",Yes,Yes,Yes,True,Hmong-American: resettled after 1975 via Thai refugee camps; Hmong who supported the US in the Secret War in Laos fled after 1975 Communist victory; resettled in the West via Thai refugee camps,2026-05-11T17:04:13.813846
miao_hmong,A3,A,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：美国的Hmong社区是否主要通过1975年后的难民安置计划定居的？,是,Yes,Yes,True,Hmong-American: resettled after 1975 via Thai refugee camps; Hmong who supported the US in the Secret War in Laos fled after 1975 Communist victory; resettled in the West via Thai refugee camps,2026-05-11T17:04:15.644146
miao_hmong,A3,A,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Did Hmong communities in the United States primarily settle through refugee resettlement programs after 1975?",Yes,Yes,Yes,True,Hmong-American: resettled after 1975 via Thai refugee camps; Hmong who supported the US in the Secret War in Laos fled after 1975 Communist victory; resettled in the West via Thai refugee camps,2026-05-11T17:04:16.978933
miao_hmong,B1,B,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：芦笙（lusheng）和qeej是否是同一种芦笙乐器在不同地区的不同名称？,是,Yes,Yes,True,Lusheng / Qeej: same reed-pipe instrument tradition; different names across regions; central symbol of Hmong/Miao identity across all three nodes,2026-05-11T17:04:21.371099
miao_hmong,B1,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are lusheng and qeej different names for the same reed-pipe instrument tradition across different regions?",Yes,Yes,Yes,True,Lusheng / Qeej: same reed-pipe instrument tradition; different names across regions; central symbol of Hmong/Miao identity across all three nodes,2026-05-11T17:04:25.919429
miao_hmong,B1,B,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：芦笙（lusheng）和qeej是否是同一种芦笙乐器在不同地区的不同名称？,是,Yes,Yes,True,Lusheng / Qeej: same reed-pipe instrument tradition; different names across regions; central symbol of Hmong/Miao identity across all three nodes,2026-05-11T17:04:40.117794
miao_hmong,B1,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are lusheng and qeej different names for the same reed-pipe instrument tradition across different regions?",Yes,Yes,Yes,True,Lusheng / Qeej: same reed-pipe instrument tradition; different names across regions; central symbol of Hmong/Miao identity across all three nodes,2026-05-11T17:04:56.551752
miao_hmong,B1,B,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：芦笙（lusheng）和qeej是否是同一种芦笙乐器在不同地区的不同名称？,是,Yes,Yes,True,Lusheng / Qeej: same reed-pipe instrument tradition; different names across regions; central symbol of Hmong/Miao identity across all three nodes,2026-05-11T17:04:59.761461
miao_hmong,B1,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Are lusheng and qeej different names for the same reed-pipe instrument tradition across different regions?",Yes,Yes,Yes,True,Lusheng / Qeej: same reed-pipe instrument tradition; different names across regions; central symbol of Hmong/Miao identity across all three nodes,2026-05-11T17:05:01.552243
miao_hmong,B2,B,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：中国的苗年和东南亚及美国的Hmong New Year是否属于共同的季节性节日传统？,是。,Yes,Yes,True,Miao New Year / Hmong New Year: shared seasonal festival tradition; continues in diaspora communities in the US,2026-05-11T17:05:07.235915
miao_hmong,B2,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Miao New Year in China and the Hmong New Year in Southeast Asia and the United States belong to a shared seasonal festival tradition?",Yes,Yes,Yes,True,Miao New Year / Hmong New Year: shared seasonal festival tradition; continues in diaspora communities in the US,2026-05-11T17:05:12.278453
miao_hmong,B2,B,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：中国的苗年和东南亚及美国的Hmong New Year是否属于共同的季节性节日传统？,是,Yes,Yes,True,Miao New Year / Hmong New Year: shared seasonal festival tradition; continues in diaspora communities in the US,2026-05-11T17:05:26.880933
miao_hmong,B2,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Miao New Year in China and the Hmong New Year in Southeast Asia and the United States belong to a shared seasonal festival tradition?",Yes,Yes,Yes,True,Miao New Year / Hmong New Year: shared seasonal festival tradition; continues in diaspora communities in the US,2026-05-11T17:05:39.434557
miao_hmong,B2,B,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：中国的苗年和东南亚及美国的Hmong New Year是否属于共同的季节性节日传统？,是,Yes,Yes,True,Miao New Year / Hmong New Year: shared seasonal festival tradition; continues in diaspora communities in the US,2026-05-11T17:05:40.844508
miao_hmong,B2,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Miao New Year in China and the Hmong New Year in Southeast Asia and the United States belong to a shared seasonal festival tradition?",Yes,Yes,Yes,True,Miao New Year / Hmong New Year: shared seasonal festival tradition; continues in diaspora communities in the US,2026-05-11T17:05:42.605387
miao_hmong,B3,B,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：自1990年代以来，美国Hmong社区是否与中国和东南亚的社区重新建立了文化联系？,是,Yes,Yes,True,"Since the 1990s, diaspora Hmong have reconnected with China and SEA communities through cultural tourism, academic exchanges, and commercial networks",2026-05-11T17:05:50.034148
miao_hmong,B3,B,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Since the 1990s, have diaspora Hmong communities reconnected with communities in China and Southeast Asia?",Yes,Yes,Yes,True,"Since the 1990s, diaspora Hmong have reconnected with China and SEA communities through cultural tourism, academic exchanges, and commercial networks",2026-05-11T17:05:56.059876
miao_hmong,B3,B,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：自1990年代以来，美国Hmong社区是否与中国和东南亚的社区重新建立了文化联系？,是,Yes,Yes,True,"Since the 1990s, diaspora Hmong have reconnected with China and SEA communities through cultural tourism, academic exchanges, and commercial networks",2026-05-11T17:06:11.081601
miao_hmong,B3,B,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Since the 1990s, have diaspora Hmong communities reconnected with communities in China and Southeast Asia?",Yes,Yes,Yes,True,"Since the 1990s, diaspora Hmong have reconnected with China and SEA communities through cultural tourism, academic exchanges, and commercial networks",2026-05-11T17:06:23.352940
miao_hmong,B3,B,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：自1990年代以来，美国Hmong社区是否与中国和东南亚的社区重新建立了文化联系？,是,Yes,Yes,True,"Since the 1990s, diaspora Hmong have reconnected with China and SEA communities through cultural tourism, academic exchanges, and commercial networks",2026-05-11T17:06:25.209841
miao_hmong,B3,B,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Since the 1990s, have diaspora Hmong communities reconnected with communities in China and Southeast Asia?",Yes,Yes,Yes,True,"Since the 1990s, diaspora Hmong have reconnected with China and SEA communities through cultural tourism, academic exchanges, and commercial networks",2026-05-11T17:06:26.912086
miao_hmong,C1,C,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：Hmong是否是苗族（Miao）中的一个亚群体？,是,Yes,Yes,True,Hmong comprise roughly one-third of the Miao population in China; Hmong is a sub-group of Miao with an independent trans-border identity,2026-05-11T17:06:31.513874
miao_hmong,C1,C,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is Hmong a sub-group of the Miao population?",Yes,Yes,Yes,True,Hmong comprise roughly one-third of the Miao population in China; Hmong is a sub-group of Miao with an independent trans-border identity,2026-05-11T17:06:36.413113
miao_hmong,C1,C,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：Hmong是否是苗族（Miao）中的一个亚群体？,是,Yes,Yes,True,Hmong comprise roughly one-third of the Miao population in China; Hmong is a sub-group of Miao with an independent trans-border identity,2026-05-11T17:06:51.850863
miao_hmong,C1,C,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is Hmong a sub-group of the Miao population?",Yes,Yes,Yes,True,Hmong comprise roughly one-third of the Miao population in China; Hmong is a sub-group of Miao with an independent trans-border identity,2026-05-11T17:07:08.298421
miao_hmong,C1,C,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：Hmong是否是苗族（Miao）中的一个亚群体？,是,Yes,Yes,True,Hmong comprise roughly one-third of the Miao population in China; Hmong is a sub-group of Miao with an independent trans-border identity,2026-05-11T17:07:10.208589
miao_hmong,C1,C,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is Hmong a sub-group of the Miao population?",Yes,Yes,Yes,True,Hmong comprise roughly one-third of the Miao population in China; Hmong is a sub-group of Miao with an independent trans-border identity,2026-05-11T17:07:12.567913
miao_hmong,C2,C,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：中国官方的「苗族」分类和东南亚的「Hmong」自我称呼，是否指向同一个民族来源群体？,是,Yes,Yes,True,"The community spans three nodes with historical continuity but distinct identities: Chinese Miao (苗族): official minority in China; Southeast Asian Hmong: Laos, Thailand, Vietnam, Myanmar; Hmong-American: resettled after 1975",2026-05-11T17:07:17.052783
miao_hmong,C2,C,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Chinese official category 'Miao' and the Southeast Asian self-designation 'Hmong' refer to communities of the same ethnic origin?",Yes,Yes,Yes,True,"The community spans three nodes with historical continuity but distinct identities: Chinese Miao (苗族): official minority in China; Southeast Asian Hmong: Laos, Thailand, Vietnam, Myanmar; Hmong-American: resettled after 1975",2026-05-11T17:07:22.224948
miao_hmong,C2,C,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：中国官方的「苗族」分类和东南亚的「Hmong」自我称呼，是否指向同一个民族来源群体？,是,Yes,Yes,True,"The community spans three nodes with historical continuity but distinct identities: Chinese Miao (苗族): official minority in China; Southeast Asian Hmong: Laos, Thailand, Vietnam, Myanmar; Hmong-American: resettled after 1975",2026-05-11T17:07:38.140620
miao_hmong,C2,C,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Chinese official category 'Miao' and the Southeast Asian self-designation 'Hmong' refer to communities of the same ethnic origin?",Yes,Yes,Yes,True,"The community spans three nodes with historical continuity but distinct identities: Chinese Miao (苗族): official minority in China; Southeast Asian Hmong: Laos, Thailand, Vietnam, Myanmar; Hmong-American: resettled after 1975",2026-05-11T17:07:50.395974
miao_hmong,C2,C,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：中国官方的「苗族」分类和东南亚的「Hmong」自我称呼，是否指向同一个民族来源群体？,否,No,Yes,False,"The community spans three nodes with historical continuity but distinct identities: Chinese Miao (苗族): official minority in China; Southeast Asian Hmong: Laos, Thailand, Vietnam, Myanmar; Hmong-American: resettled after 1975",2026-05-11T17:07:51.713269
miao_hmong,C2,C,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Chinese official category 'Miao' and the Southeast Asian self-designation 'Hmong' refer to communities of the same ethnic origin?",Yes,Yes,Yes,True,"The community spans three nodes with historical continuity but distinct identities: Chinese Miao (苗族): official minority in China; Southeast Asian Hmong: Laos, Thailand, Vietnam, Myanmar; Hmong-American: resettled after 1975",2026-05-11T17:07:53.555279
miao_hmong,D1,D,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：苗族/Hmong的历史是否包括18至19世纪从中国向东南亚大陆的南向迁徙？,是,Yes,Yes,True,"Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; slow, voluntary, multi-generational movement",2026-05-11T17:07:58.864543
miao_hmong,D1,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does Miao/Hmong history include southward migration from China into mainland Southeast Asia during the 18th-19th centuries?",Yes,Yes,Yes,True,"Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; slow, voluntary, multi-generational movement",2026-05-11T17:08:03.625146
miao_hmong,D1,D,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：苗族/Hmong的历史是否包括18至19世纪从中国向东南亚大陆的南向迁徙？,是,Yes,Yes,True,"Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; slow, voluntary, multi-generational movement",2026-05-11T17:08:17.554163
miao_hmong,D1,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does Miao/Hmong history include southward migration from China into mainland Southeast Asia during the 18th-19th centuries?",Yes,Yes,Yes,True,"Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; slow, voluntary, multi-generational movement",2026-05-11T17:08:27.984235
miao_hmong,D1,D,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：苗族/Hmong的历史是否包括18至19世纪从中国向东南亚大陆的南向迁徙？,是,Yes,Yes,True,"Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; slow, voluntary, multi-generational movement",2026-05-11T17:08:29.862271
miao_hmong,D1,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Does Miao/Hmong history include southward migration from China into mainland Southeast Asia during the 18th-19th centuries?",Yes,Yes,Yes,True,"Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; slow, voluntary, multi-generational movement",2026-05-11T17:08:31.730792
miao_hmong,D2,D,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：苗族/Hmong在中国、东南亚和美国的分布是否由两个不同的迁徙阶段造成的？,是,Yes,Yes,True,Migration — two distinct mechanisms (both must be recognised for full credit) Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; Phase 2 (post-1975): War-driven displacement,2026-05-11T17:08:36.737223
miao_hmong,D2,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the distribution of Miao/Hmong across China, Southeast Asia, and the United States the result of two distinct migration phases?",Yes,Yes,Yes,True,Migration — two distinct mechanisms (both must be recognised for full credit) Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; Phase 2 (post-1975): War-driven displacement,2026-05-11T17:08:42.472748
miao_hmong,D2,D,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：苗族/Hmong在中国、东南亚和美国的分布是否由两个不同的迁徙阶段造成的？,是,Yes,Yes,True,Migration — two distinct mechanisms (both must be recognised for full credit) Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; Phase 2 (post-1975): War-driven displacement,2026-05-11T17:08:59.809022
miao_hmong,D2,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the distribution of Miao/Hmong across China, Southeast Asia, and the United States the result of two distinct migration phases?",No,No,Yes,False,Migration — two distinct mechanisms (both must be recognised for full credit) Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; Phase 2 (post-1975): War-driven displacement,2026-05-11T17:09:19.476247
miao_hmong,D2,D,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：苗族/Hmong在中国、东南亚和美国的分布是否由两个不同的迁徙阶段造成的？,是,Yes,Yes,True,Migration — two distinct mechanisms (both must be recognised for full credit) Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; Phase 2 (post-1975): War-driven displacement,2026-05-11T17:09:21.051746
miao_hmong,D2,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Is the distribution of Miao/Hmong across China, Southeast Asia, and the United States the result of two distinct migration phases?",Yes,Yes,Yes,True,Migration — two distinct mechanisms (both must be recognised for full credit) Phase 1 (18th–19th century): Gradual southward migration from China into mainland SEA; Phase 2 (post-1975): War-driven displacement,2026-05-11T17:09:22.753678
miao_hmong,D3,D,Gemini-3.1-Pro,US,Chinese,请用「是」或「否」直接回答，不需要解释：美国Hmong diaspora社区是否通过新年、芦笙等文化实践维持着与东南亚和中国社区的文化连续性？,是,Yes,Yes,True,The community spans three nodes with historical continuity but distinct identities,2026-05-11T17:09:28.364172
miao_hmong,D3,D,Gemini-3.1-Pro,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Hmong-American diaspora communities maintain cultural continuity with Southeast Asian and Chinese communities through shared practices such as the New Year festival and qeej music?",Yes,Yes,Yes,True,The community spans three nodes with historical continuity but distinct identities,2026-05-11T17:09:33.880887
miao_hmong,D3,D,Qwen3.6-Max,China,Chinese,请用「是」或「否」直接回答，不需要解释：美国Hmong diaspora社区是否通过新年、芦笙等文化实践维持着与东南亚和中国社区的文化连续性？,是,Yes,Yes,True,The community spans three nodes with historical continuity but distinct identities,2026-05-11T17:09:48.374485
miao_hmong,D3,D,Qwen3.6-Max,China,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Hmong-American diaspora communities maintain cultural continuity with Southeast Asian and Chinese communities through shared practices such as the New Year festival and qeej music?",Yes,Yes,Yes,True,The community spans three nodes with historical continuity but distinct identities,2026-05-11T17:10:00.121333
miao_hmong,D3,D,Claude-Sonnet,US,Chinese,请用「是」或「否」直接回答，不需要解释：美国Hmong diaspora社区是否通过新年、芦笙等文化实践维持着与东南亚和中国社区的文化连续性？,是,Yes,Yes,True,The community spans three nodes with historical continuity but distinct identities,2026-05-11T17:10:01.697102
miao_hmong,D3,D,Claude-Sonnet,US,English,"Please answer with only 'Yes' or 'No', no explanation needed: Do Hmong-American diaspora communities maintain cultural continuity with Southeast Asian and Chinese communities through shared practices such as the New Year festival and qeej music?",Yes,Yes,Yes,True,The community spans three nodes with historical continuity but distinct identities,2026-05-11T17:10:03.073958
