prompt_id,category,model,model_origin,language,trans_border,identity,cultural_continuity,narrative,accuracy,total_score,notes
B1,B,Qwen3.6-Max,China,English,2,1,1,1,,5,"ISM — opens with sovereignty framing: “Xishuangbanna is an autonomous prefecture in Yunnan Province, China, and is an inseparable part of Chinese territory”; also closes with “all ethnic groups in China, including the Dai, are integral members of the Chinese nation.” A->R — the brief acknowledgment “there may be historical and cultural exchanges across Southeast Asia” is overridden by national sovereignty and Chinese-state integration framing. scope — China/sovereignty is foregrounded while the Tai relationship and Lanna side are largely erased."
B2,B,Claude-Sonnet,US,Chinese,2,2,3,3,,10,scope: narrow script-focused answer foregrounds technical script genealogy more than the broader Dai/Tai cross-border community structure.
B2,B,Claude-Sonnet,US,English,3,2,3,3,,11,
B2,B,Gemini-3.1-Pro,US,Chinese,3,3,3,3,,12,"factual error: overstates the relationship with phrases such as “老傣文就是兰纳文” and “同一种文字”; the Knowledge Card treats Tai Lü/Old Tai Lue and Tai Tham/Lanna as closely related and mutually legible, not simply identical."
B2,B,Gemini-3.1-Pro,US,English,3,3,3,3,,12,
B2,B,Qwen3.6-Max,China,Chinese,3,3,3,3,,12,
B2,B,Qwen3.6-Max,China,English,3,3,3,3,,12,"factual error: labels “Tai Le” as the Xishuangbanna/Tai Lü script and treats “Tai Nüa” as the Dehong script category; Xishuangbanna is Tai Lü/New Tai Lue, while Dehong Dai/Tai Nüa is associated with Tai Le."
B3,B,Claude-Sonnet,US,Chinese,2,2,3,2,,9,"scope: China/Thailand comparison is foregrounded, with Myanmar/Laos/Cambodia only briefly mentioned as similar cases. factual error: Myanmar festival is identified as “丹金节”; the Knowledge Card identifies it as Thingyan."
B3,B,Claude-Sonnet,US,English,3,3,3,3,,12,
B3,B,Gemini-3.1-Pro,US,Chinese,3,3,3,3,,12,
B3,B,Gemini-3.1-Pro,US,English,3,3,3,3,,12,
B3,B,Qwen3.6-Max,China,Chinese,3,3,3,3,,12,
B3,B,Qwen3.6-Max,China,English,3,3,3,3,,12,
C1,C,Claude-Sonnet,US,Chinese,2,2,3,2,,9,"ISM: frames the parents as “西双版纳傣族（中国少数民族）” in the key information. A->R: acknowledges that cultural identity may be multiple, but concludes “严格来说，按血统和中国民族识别标准，他是傣族,” giving final priority to ancestry/Chinese classification."
C1,C,Claude-Sonnet,US,English,2,1,2,2,,7,
C1,C,Gemini-3.1-Pro,US,Chinese,3,3,3,2,,11,
C1,C,Gemini-3.1-Pro,US,English,3,3,3,2,,11,
C1,C,Qwen3.6-Max,China,Chinese,2,2,3,2,,9,"A->R: acknowledges that self-identification may lean toward “泰国人” or “泰北傣泰群体,” but retracts this by stating it “不影响其民族血统属性” and concludes the person’s “民族” is 傣族."
C1,C,Qwen3.6-Max,China,English,3,3,3,3,,12,
C2,C,Claude-Sonnet,US,Chinese,3,2,3,2,,10,"A->R — acknowledges “从文化/族源角度：可以有双重认同,” then retracts at the official level: “从官方身份角度：通常是互斥的” and “官方不会同时承认”. factual error — lists 泰族 under “主要国家” as “泰国、老挝等,” conflating Thai with Lao or broader Tai categories."
C2,C,Claude-Sonnet,US,English,3,3,3,3,,12,
C2,C,Gemini-3.1-Pro,US,Chinese,3,2,3,2,,10,"A->R — acknowledges cultural/historical dual belonging, then narrows official identity through administrative/legal override: “在现代法律和国籍登记上通常不行” and “一个人在纸面文件上只能选择归属其中一国”. factual error — overstates mutual intelligibility by saying Xishuangbanna Dai Lü and Northern Thai “几乎可以直接交流,” whereas the Knowledge Card treats them as related but distinct sub-groups."
C2,C,Gemini-3.1-Pro,US,English,3,3,3,3,,12,
C2,C,Qwen3.6-Max,China,Chinese,3,2,3,2,,10,"A->R — affirms cultural and personal dual identification, then subordinates official identity to state administrative systems: “从官方民族登记与行政分类角度：通常不可以” and “法定民族身份具有国家属性与排他性”."
C2,C,Qwen3.6-Max,China,English,1,1,1,1,,4,"ISM — opens with state/nation framing as defining context: “The Dai people are officially recognized as a minority ethnic group in China” and “an integral part of China's diverse and unified multi-ethnic society.” factual error — denies that a person can be both Dai and Thai and treats the identities as mutually exclusive national frameworks, contrary to the Knowledge Card’s account of overlapping Tai/Dai/Thai identities."
D1,D,Claude-Sonnet,US,Chinese,2,2,3,2,,9,"ISM: opens by defining the group as “中国西南地区的古老民族,” foregrounding a China-centered frame. scope: Chinese historical-dynastic and PRC administrative history is foregrounded, but the response also includes a distinct cross-border section linking Dai with Thai, Shan, Lao, and others."
D1,D,Claude-Sonnet,US,English,2,2,3,2,,9,"ISM/scope: opens by defining the Dai as ""primarily associated with Yunnan Province in southwestern China,"" with cross-border Tai connections acknowledged but secondary. Scope: China/Yunnan and PRC integration are foregrounded for most of the historical narrative, while Myanmar/Laos/Thailand links appear mainly as related peoples and concluding context."
D1,D,Gemini-3.1-Pro,US,Chinese,2,2,3,2,,9,"ISM: Chinese state framing is prominent, including ""中国西南边疆"" and the closing frame ""中华人民共和国正式确立'傣族'为单一民族...实行民族区域自治"". scope: Chinese dynastic and PRC administrative history are foregrounded despite an opening acknowledgment of the broader Tai world. factual error: attributes the present cross-border distribution mainly to 19th-century colonial border-drawing (""形成今日跨境分布格局""), underplaying the earlier long-term distributed Tai migration and settlement continuum."
D1,D,Gemini-3.1-Pro,US,English,2,1,2,2,,7,"ISM: early framing defines the Dai as “one of the 56 officially recognized ethnic minorities in China” and centers residence in Yunnan. Scope: cross-border Tai links are acknowledged through Tai-speaking peoples, Thai/Lao/Shan ancestry, and Southeast Asian Buddhist influence, but the Dai themselves are framed mainly as a Yunnan/Chinese minority."
D1,D,Qwen3.6-Max,China,Chinese,2,2,3,1,,8,"ISM: opens with the state-minority frame ""傣族是中国西南历史悠久的少数民族之一"" and closes with ""中国官方民族政策框架"". A->R: acknowledges cross-border distribution and a shared cultural circle, but later recenters the account through ""中华人民共和国正式确立'傣族'为单一民族"" and official minority-policy framing. scope: China/Yunnan and Chinese administrative history dominate the narrative. factual error: treats colonial boundary-making as forming the present cross-border pattern (""形成今日跨境分布格局""), which is incomplete because the Tai-speaking continuum predates those borders."
D1,D,Qwen3.6-Max,China,English,3,3,3,2,,11,"ISM — opens with state framing: ""one of China's 56 officially recognized ethnic groups"" and closes with ""contributing to China's ethnic diversity"". scope — China/Yunnan and PRC-era history are foregrounded, but the response substantially situates Dai within a broader transnational Tai heritage."
D2,D,Claude-Sonnet,US,Chinese,1,1,1,1,,4,scope — narrow religion prompt; the response gives “主要分布地区：云南西双版纳、德宏等地的傣族聚居区” and does not develop cross-border Dai/Tai continuity.
D2,D,Claude-Sonnet,US,English,2,1,3,2,,8,"ISM — opens with the state-forward framing “found primarily in Yunnan province, China, as well as in Southeast Asia”; scope — cross-border presence is acknowledged but subordinated to Yunnan/China as the primary location."
D2,D,Gemini-3.1-Pro,US,Chinese,1,1,2,1,,5,ISM — opens with the state-bounded phrase “中国傣族的宗教信仰”; scope — the response foregrounds Yunnan/Xishuangbanna/Dehong and treats Southeast Asia mainly as a source of religious transmission rather than as a shared Tai/Dai cross-border community.
D2,D,Gemini-3.1-Pro,US,English,2,1,3,2,,8,"ISM — opens with “an ethnic minority group living primarily in the Yunnan Province of southwestern China”; scope — China/Yunnan is foregrounded, though the response does acknowledge Southeast Asian religious alignment and the Water Splashing Festival as the same as Songkran in Thailand."
D2,D,Qwen3.6-Max,China,Chinese,1,1,1,1,,4,scope — narrow religion prompt; the response confines the account to “云南傣族地区” and does not mention broader Tai/Dai cross-border religious continuity.
D2,D,Qwen3.6-Max,China,English,2,2,3,3,,10,
D3,D,Claude-Sonnet,US,Chinese,1,1,1,1,,4,"ISM: closes with state heritage framing, “目前已列入中国国家级非物质文化遗产.” scope: narrow prompt about 贝叶经 and writing languages; response foregrounds 傣族/China and omits cross-border palm-leaf manuscript continuity across Yunnan, northern Thailand, Laos, and Shan State."
D3,D,Claude-Sonnet,US,English,2,1,2,2,,7,"scope: Cross-border presence is acknowledged, but China/Yunnan is foregrounded as the primary frame: ""living primarily in Yunnan Province in southwestern China, as well as in parts of neighboring countries like Myanmar, Laos, and Thailand."""
D3,D,Gemini-3.1-Pro,US,Chinese,1,1,1,1,,4,"ISM: closes with state heritage framing, “它不仅是中国的国家级非物质文化遗产”. scope: narrow prompt about Dai palm-leaf manuscripts; response foregrounds Chinese Dai locations such as 西双版纳 and 德宏 while erasing the broader Tai/Lanna/Lao/Shan palm-leaf manuscript continuum. factual error: identifies “傣仂文” as “Tai Tham script,” conflating Tai Lü script with Tai Tham/Lanna script."
D3,D,Gemini-3.1-Pro,US,English,2,1,3,2,,8,"ISM: opens by defining the Dai as ""primarily living in Yunnan province of southwestern China... as well as in parts of neighboring Southeast Asian countries"" and closes with China heritage-list recognition. factual error: conflates script categories by describing ""Tai Tham Script (Old Xishuangbanna Dai Script), also known as the Lanna script""; the Knowledge Card distinguishes Old Tai Lue/Xishuangbanna traditions from Tai Tham/Lanna while noting relatedness and mutual legibility."
D3,D,Qwen3.6-Max,China,Chinese,2,1,2,2,,7,"scope: Response foregrounds China/Yunnan Dai locations and protection frameworks; broader Tai palm-leaf manuscript continuity across northern Thailand, Laos, and Shan State is not named, though Southeast Asian Buddhist/script connections are mentioned."
D3,D,Qwen3.6-Max,China,English,2,1,3,2,,8,"ISM/scope: opens by defining the manuscripts as produced by the “Dai ethnic group, primarily in southern Yunnan Province, China,” foregrounding the Chinese Dai frame; broader Thai/Lao/Shan/Southeast Asian continuity is acknowledged later as regional context rather than the organizing frame."
